,Unnamed: 0,District Code,Agency Name,American Indian/Alaska Native,Black,Hispanic,White,Hawaiian Nat./Pacific Isl.,Two or More Races,Asian or Asian/Pacific Islander,Total Enrollment,Total Revenue,Revenue per student,County Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met,Student tested %
93,94.0,61655.0,BRENTWOOD UNION ELEMENTARY,29.0,639.0,2719.0,3812.0,59.0,676.0,983.0,8917.0,75006000.0,8411.57,98.0,1216.0,21.0,35433.13333333334,71628.0,71604.0,12122.0,11880.0,11876.0,2951.0,3642.0,6595.0,2995.0,2289.0,133.2286643489963
94,95.0,61556.0,BRET HARTE UNION HIGH,10.0,0.0,138.0,497.0,0.0,38.0,13.0,696.0,2958000.0,4250.0,20.0,316.0,6.0,10359.9,269.0,269.0,284.0,269.0,269.0,64.0,82.0,146.0,51.0,72.0,38.64942528735632
95,96.0,62729.0,BRIDGEVILLE ELEMENTARY,0.0,0.0,2.0,20.0,0.0,3.0,0.0,25.0,523000.0,20920.0,,,,,,,,,,,,,,,
96,97.0,72447.0,BRIGGS ELEMENTARY,0.0,0.0,513.0,26.0,0.0,3.0,0.0,542.0,5731000.0,10573.8,112.0,156.0,3.0,4957.233333333334,4590.0,4590.0,766.0,765.0,765.0,81.0,174.0,255.0,239.0,271.0,141.1439114391144
97,98.0,68874.0,BRISBANE ELEMENTARY,0.0,8.0,148.0,134.0,4.0,37.0,133.0,464.0,2951000.0,6359.91,246.0,468.0,9.0,15253.965,2820.0,2820.0,391.0,388.0,388.0,105.0,116.0,221.0,102.0,65.0,83.62068965517241
98,99.0,71357.0,BRITTAN ELEMENTARY,5.0,0.0,102.0,309.0,0.0,50.0,0.0,466.0,3881000.0,8328.33,204.0,316.0,6.0,9981.130000000001,3204.0,3204.0,528.0,516.0,516.0,74.0,130.0,204.0,152.0,160.0,110.72961373390558
99,100.0,71365.0,BROWNS ELEMENTARY,0.0,1.0,63.0,73.0,1.0,9.0,5.0,152.0,1232000.0,8105.26,204.0,316.0,6.0,9927.400000000001,1140.0,1140.0,66.0,66.0,66.0,6.0,21.0,27.0,19.0,20.0,43.42105263157895
100,101.0,61838.0,BUCKEYE UNION ELEMENTARY,14.0,47.0,742.0,3599.0,16.0,345.0,453.0,5216.0,38112000.0,7306.75,108.0,1058.0,18.0,30775.016666666674,38268.0,38256.0,6362.0,6262.0,6260.0,2084.0,2123.0,4209.0,1340.0,713.0,120.05368098159511
101,102.0,69138.0,BUELLTON UNION ELEMENTARY,4.0,4.0,268.0,294.0,0.0,36.0,8.0,614.0,7414000.0,12074.92,168.0,316.0,6.0,10179.883333333335,4482.0,4482.0,764.0,747.0,747.0,236.0,267.0,503.0,143.0,101.0,121.6612377850163
102,103.0,66456.0,BUENA PARK ELEMENTARY,17.0,218.0,3197.0,341.0,25.0,111.0,928.0,4837.0,51063000.0,10556.75,360.0,1058.0,18.0,29972.383333333335,36822.0,36816.0,6169.0,6103.0,6102.0,981.0,1389.0,2371.0,1630.0,2102.0,126.17324788091793
103,104.0,71829.0,BUENA VISTA ELEMENTARY,0.0,4.0,139.0,63.0,0.0,3.0,0.0,209.0,2170000.0,10382.78,216.0,316.0,6.0,10101.893333333333,1590.0,1590.0,182.0,182.0,182.0,33.0,47.0,80.0,50.0,52.0,87.08133971291866
104,105.0,64337.0,BURBANK UNIFIED,57.0,418.0,5891.0,7373.0,16.0,886.0,1458.0,16099.0,135169000.0,8396.11,228.0,1058.0,18.0,30554.928571428572,108360.0,108353.0,15765.0,15480.0,15479.0,3787.0,4713.0,8500.0,3869.0,3110.0,96.15504068575687
105,106.0,68882.0,BURLINGAME ELEMENTARY,6.0,22.0,506.0,1775.0,14.0,296.0,791.0,3410.0,24896000.0,7300.88,410.0,910.0,15.0,25757.309999999998,25200.0,25200.0,4240.0,4168.0,4168.0,2083.0,1121.0,3204.0,588.0,376.0,122.22873900293254
106,107.0,71662.0,BURNT RANCH ELEMENTARY,32.0,4.0,20.0,33.0,0.0,5.0,2.0,96.0,1252000.0,13041.67,,,,,,,,,,,,,,,
107,108.0,62042.0,BURREL UNION ELEMENTARY,0.0,0.0,100.0,9.0,0.0,0.0,3.0,112.0,1311000.0,11705.36,20.0,156.0,3.0,4905.166666666667,792.0,792.0,78.0,78.0,78.0,3.0,19.0,22.0,26.0,30.0,69.64285714285714
108,109.0,71837.0,BURTON ELEMENTARY,61.0,33.0,3305.0,1007.0,8.0,26.0,241.0,4681.0,52935000.0,11308.48,432.0,622.0,12.0,19918.18357142857,37714.0,37714.0,5450.0,5358.0,5358.0,421.0,1042.0,1463.0,1578.0,2317.0,114.46272164067508
109,110.0,10041.0,BUTTE COUNTY OFFICE OF EDUCATION,31.0,19.0,216.0,828.0,3.0,97.0,18.0,1212.0,83743000.0,69094.88,16.0,316.0,6.0,10033.766666666666,2135.0,2135.0,180.0,169.0,169.0,10.0,20.0,30.0,54.0,85.0,13.943894389438944
110,111.0,73684.0,BUTTE VALLEY UNIFIED,13.0,0.0,146.0,139.0,0.0,6.0,4.0,308.0,3771000.0,12243.51,188.0,316.0,6.0,9812.283333333333,1960.0,1960.0,138.0,136.0,136.0,12.0,22.0,34.0,41.0,61.0,44.15584415584416
111,112.0,70201.0,BUTTEVILLE UNION ELEMENTARY,0.0,0.0,30.0,1.0,0.0,180.0,0.0,211.0,1936000.0,9175.36,94.0,160.0,3.0,5035.6833333333325,1194.0,1194.0,200.0,199.0,199.0,28.0,75.0,103.0,64.0,32.0,94.3127962085308
112,113.0,63370.0,BUTTONWILLOW UNION ELEMENTARY,1.0,3.0,339.0,27.0,0.0,1.0,3.0,374.0,4638000.0,12401.07,30.0,156.0,3.0,4891.666666666666,2562.0,2562.0,439.0,427.0,427.0,18.0,48.0,66.0,153.0,208.0,114.17112299465239
113,114.0,61663.0,BYRON UNION ELEMENTARY,50.0,92.0,527.0,1336.0,29.0,89.0,111.0,2234.0,57951000.0,25940.47,56.0,616.0,12.0,19934.4,12150.0,12144.0,1928.0,1905.0,1904.0,394.0,551.0,945.0,508.0,451.0,85.27305282005372
114,115.0,68890.0,CABRILLO UNIFIED,4.0,13.0,1685.0,1358.0,5.0,123.0,91.0,3279.0,28575000.0,8714.55,246.0,604.0,9.0,15070.242857142859,22939.0,22932.0,3308.0,3203.0,3202.0,465.0,778.0,1243.0,832.0,1128.0,97.68222018908203
115,116.0,67991.0,CAJON VALLEY UNION,34.0,1025.0,6065.0,8086.0,90.0,1127.0,497.0,16924.0,174505000.0,10311.1,518.0,1216.0,21.0,34838.96166666667,120066.0,120030.0,20840.0,19970.0,19964.0,2834.0,4517.0,7353.0,5064.0,7551.0,117.99810919404396
116,117.0,10058.0,CALAVERAS COUNTY OFFICE OF EDUCATION,6.0,10.0,102.0,354.0,3.0,48.0,2.0,525.0,15581000.0,29678.1,10.0,160.0,3.0,4968.471428571429,2604.0,2604.0,402.0,372.0,372.0,42.0,74.0,116.0,116.0,140.0,70.85714285714285
117,118.0,61564.0,CALAVERAS UNIFIED,49.0,20.0,554.0,2123.0,6.0,143.0,37.0,2932.0,17680000.0,6030.01,30.0,604.0,9.0,14755.264285714286,19831.0,19817.0,2911.0,2763.0,2761.0,254.0,631.0,885.0,850.0,1026.0,94.23601637107775
118,119.0,63099.0,CALEXICO UNIFIED,1.0,4.0,9185.0,30.0,0.0,5.0,27.0,9252.0,128881000.0,13930.07,26.0,156.0,3.0,4911.17142857143,66003.0,65982.0,9856.0,9429.0,9426.0,593.0,1562.0,2155.0,2495.0,4778.0,101.91309987029831
119,120.0,63388.0,CALIENTE UNION ELEMENTARY,0.0,0.0,5.0,43.0,0.0,3.0,0.0,51.0,648000.0,12705.88,,,,,,,,,,,,,,,
120,125.0,63107.0,CALIPATRIA UNIFIED,0.0,28.0,1014.0,95.0,0.0,9.0,4.0,1150.0,15093000.0,13124.35,26.0,156.0,3.0,4992.257142857143,7413.0,7413.0,1070.0,1059.0,1059.0,130.0,243.0,373.0,311.0,375.0,92.08695652173913
121,126.0,66241.0,CALISTOGA JOINT UNIFIED,1.0,0.0,712.0,115.0,0.0,17.0,14.0,859.0,3780000.0,4400.47,112.0,316.0,6.0,10149.957142857143,5852.0,5845.0,792.0,768.0,767.0,75.0,180.0,255.0,262.0,251.0,89.40628637951106
122,127.0,69385.0,CAMBRIAN,23.0,91.0,812.0,1549.0,14.0,352.0,673.0,3514.0,19622000.0,5583.95,430.0,904.0,15.0,25391.783333333333,26520.0,26502.0,4414.0,4364.0,4361.0,1426.0,1275.0,2703.0,905.0,756.0,124.18895845190664
123,128.0,61846.0,CAMINO UNION ELEMENTARY,12.0,0.0,154.0,292.0,1.0,44.0,0.0,503.0,4226000.0,8401.59,36.0,316.0,6.0,10004.483333333332,2850.0,2850.0,486.0,475.0,475.0,69.0,133.0,202.0,152.0,121.0,94.43339960238568
124,129.0,69393.0,CAMPBELL UNION,15.0,262.0,3515.0,1809.0,46.0,648.0,1170.0,7465.0,53838000.0,7212.06,516.0,1058.0,18.0,30408.61,53736.0,53652.0,9143.0,8936.0,8922.0,2337.0,2208.0,4545.0,1954.0,2434.0,119.70529135967848
125,130.0,69401.0,CAMPBELL UNION HIGH,31.0,202.0,2684.0,3148.0,52.0,377.0,1316.0,7810.0,44289000.0,5670.81,602.0,1216.0,21.0,36726.4,3701.0,3695.0,3783.0,3614.0,3608.0,1228.0,966.0,2195.0,647.0,773.0,46.27400768245838
126,131.0,72728.0,CAMPTONVILLE ELEMENTARY,10.0,4.0,91.0,335.0,3.0,72.0,4.0,519.0,5287000.0,10186.9,,,,,,,,,,,,,,,
127,132.0,61671.0,CANYON ELEMENTARY,0.0,2.0,7.0,47.0,0.0,12.0,4.0,72.0,700000.0,9722.22,,,,,,,,,,,,,,,
128,133.0,62554.0,CAPAY JOINT UNION ELEMENTARY,0.0,0.0,82.0,104.0,0.0,5.0,1.0,192.0,1807000.0,9411.46,44.0,316.0,6.0,9885.766666666666,1560.0,1560.0,116.0,116.0,116.0,13.0,41.0,54.0,33.0,29.0,60.416666666666664
129,134.0,66464.0,CAPISTRANO UNIFIED,112.0,736.0,14113.0,30333.0,73.0,4227.0,4019.0,53613.0,237958000.0,4438.44,420.0,1208.0,21.0,35972.24285714285,357049.0,356755.0,52076.0,50932.0,50890.0,17641.0,15168.0,32811.0,9896.0,8222.0,94.99934717326022
130,135.0,68007.0,CARDIFF ELEMENTARY,0.0,1.0,132.0,513.0,0.0,49.0,9.0,704.0,3181000.0,4518.47,148.0,316.0,6.0,10068.8,3040.0,3040.0,784.0,760.0,760.0,333.0,214.0,547.0,143.0,70.0,107.95454545454545
131,136.0,73551.0,CARLSBAD UNIFIED,38.0,139.0,3079.0,6269.0,25.0,834.0,783.0,11167.0,50177000.0,4493.33,444.0,1058.0,18.0,31029.17857142858,82068.0,82054.0,11973.0,11595.0,11593.0,4689.0,3410.0,8099.0,2168.0,1328.0,103.83272141130115
132,137.0,65987.0,CARMEL UNIFIED,6.0,9.0,463.0,1553.0,4.0,365.0,109.0,2509.0,12511000.0,4986.45,216.0,756.0,12.0,20842.64523809524,17822.0,17766.0,2522.0,2476.0,2468.0,1115.0,737.0,1857.0,395.0,224.0,98.68473495416501
133,138.0,69146.0,CARPINTERIA UNIFIED,10.0,9.0,1659.0,516.0,1.0,31.0,43.0,2269.0,9074000.0,3999.12,168.0,316.0,6.0,10114.599999999999,15624.0,15624.0,2296.0,2232.0,2232.0,319.0,670.0,989.0,638.0,605.0,98.36932569413838
134,139.0,75598.0,CARUTHERS UNIFIED,6.0,4.0,1202.0,138.0,2.0,14.0,76.0,1442.0,19239000.0,13341.89,40.0,316.0,6.0,10196.157142857142,8904.0,8904.0,1182.0,1178.0,1178.0,114.0,277.0,391.0,356.0,431.0,81.69209431345354
135,140.0,69914.0,CASCADE UNION ELEMENTARY,70.0,20.0,244.0,635.0,6.0,33.0,72.0,1080.0,13052000.0,12085.19,360.0,618.0,12.0,19621.966666666667,7440.0,7434.0,1151.0,1126.0,1125.0,102.0,223.0,325.0,307.0,494.0,104.25925925925925
136,141.0,64345.0,CASTAIC UNION,2.0,52.0,942.0,988.0,4.0,79.0,167.0,2234.0,18963000.0,8488.36,190.0,910.0,15.0,25528.708333333332,19351.0,19351.0,2895.0,2837.0,2837.0,570.0,921.0,1491.0,766.0,580.0,126.99194270367053
137,142.0,69922.0,CASTLE ROCK UNION ELEMENTARY,3.0,2.0,9.0,30.0,0.0,6.0,0.0,50.0,678000.0,13560.0,,,,,,,,,,,,,,,
138,143.0,61150.0,CASTRO VALLEY UNIFIED,23.0,532.0,2239.0,2689.0,39.0,1027.0,2783.0,9332.0,117234000.0,12562.58,12.0,1058.0,18.0,30604.071428571428,67816.0,67739.0,9910.0,9688.0,9677.0,3328.0,2866.0,6195.0,2007.0,1482.0,103.81483069009857
139,144.0,68726.0,CAYUCOS ELEMENTARY,0.0,0.0,47.0,138.0,0.0,21.0,5.0,211.0,1267000.0,6004.74,160.0,316.0,6.0,10066.48,1446.0,1446.0,182.0,179.0,179.0,45.0,49.0,94.0,57.0,28.0,84.83412322274881
140,145.0,73973.0,CENTER JOINT UNIFIED,39.0,489.0,1144.0,2063.0,42.0,278.0,421.0,4476.0,45754000.0,10222.07,408.0,1058.0,18.0,30214.516666666663,31416.0,31332.0,4520.0,4405.0,4393.0,610.0,1206.0,1815.0,1230.0,1359.0,98.41376228775692
141,146.0,64352.0,CENTINELA VALLEY UNION HIGH,14.0,1236.0,5495.0,230.0,67.0,233.0,248.0,7523.0,82042000.0,10905.49,266.0,1216.0,21.0,35584.9,3139.0,3135.0,3242.0,3139.0,3135.0,265.0,670.0,935.0,777.0,1427.0,41.725375515087066
142,147.0,67645.0,CENTRAL ELEMENTARY,4.0,467.0,2348.0,1260.0,26.0,110.0,324.0,4539.0,47445000.0,10452.74,432.0,1058.0,18.0,30234.25,36726.0,36714.0,6089.0,6029.0,6027.0,979.0,1788.0,2768.0,1709.0,1551.0,132.82661379158404
143,148.0,73965.0,CENTRAL UNIFIED,96.0,1439.0,9166.0,2527.0,44.0,245.0,2255.0,15772.0,172589000.0,10942.75,120.0,1058.0,18.0,30026.577142857142,113687.0,113589.0,16450.0,16203.0,16189.0,1827.0,3738.0,5567.0,4651.0,5979.0,102.73269084453463
144,149.0,63883.0,CENTRAL UNION ELEMENTARY,131.0,128.0,663.0,598.0,14.0,162.0,81.0,1777.0,25767000.0,14500.28,192.0,1056.0,18.0,29976.02666666667,12216.0,12216.0,1922.0,1916.0,1916.0,314.0,542.0,856.0,498.0,562.0,107.82217220033765
145,150.0,63115.0,CENTRAL UNION HIGH,5.0,37.0,3871.0,159.0,1.0,5.0,41.0,4119.0,52965000.0,12858.7,78.0,468.0,9.0,15797.900000000001,3544.0,3528.0,1863.0,1814.0,1806.0,284.0,505.0,789.0,442.0,583.0,44.03981548919641
146,151.0,66472.0,CENTRALIA ELEMENTARY,15.0,123.0,2361.0,662.0,25.0,149.0,1082.0,4417.0,44284000.0,10025.81,360.0,1058.0,18.0,30189.925000000003,20124.0,20124.0,5055.0,5031.0,5031.0,1553.0,1343.0,2896.0,1115.0,1020.0,113.90083767262848
147,152.0,71043.0,CERES UNIFIED,74.0,243.0,10968.0,2147.0,114.0,140.0,796.0,14482.0,168880000.0,11661.37,600.0,1062.0,18.0,29715.80952380953,103075.0,103033.0,14794.0,14575.0,14569.0,1100.0,3148.0,4248.0,4431.0,5893.0,100.64217649495926
148,153.0,67652.0,CHAFFEY JOINT UNION HIGH,93.0,1919.0,15213.0,4043.0,108.0,578.0,1940.0,23894.0,273438000.0,11443.79,576.0,1366.0,24.0,41837.70000000001,11228.0,11216.0,11728.0,11228.0,11216.0,2483.0,3272.0,5757.0,2603.0,2868.0,46.99087637063698
149,154.0,64378.0,CHARTER OAK UNIFIED,24.0,147.0,3249.0,957.0,16.0,146.0,357.0,4896.0,52553000.0,10733.86,228.0,1058.0,18.0,30517.034523809525,35532.0,35532.0,4953.0,4884.0,4884.0,857.0,1352.0,2209.0,1344.0,1331.0,99.75490196078431
150,155.0,71050.0,CHATOM UNION,0.0,0.0,403.0,184.0,0.0,14.0,0.0,601.0,5790000.0,9633.94,200.0,316.0,6.0,9939.35,4464.0,4458.0,762.0,744.0,743.0,68.0,181.0,250.0,210.0,284.0,123.7936772046589
151,156.0,75606.0,CHAWANAKEE UNIFIED,109.0,18.0,207.0,668.0,1.0,38.0,13.0,1054.0,9705000.0,9207.78,120.0,466.0,9.0,14909.842857142858,5600.0,5593.0,748.0,678.0,677.0,82.0,183.0,265.0,185.0,227.0,64.32637571157495
152,157.0,66316.0,CHICAGO PARK ELEMENTARY,3.0,0.0,23.0,140.0,0.0,12.0,4.0,182.0,2068000.0,11362.64,58.0,160.0,3.0,5002.620000000001,1092.0,1092.0,176.0,162.0,162.0,22.0,62.0,84.0,41.0,37.0,89.01098901098901
153,158.0,61424.0,CHICO UNIFIED,221.0,359.0,3274.0,8429.0,71.0,766.0,831.0,13951.0,124786000.0,8944.59,48.0,1054.0,18.0,29987.883333333335,83489.0,83447.0,12260.0,11911.0,11905.0,2208.0,3359.0,5568.0,3009.0,3332.0,85.37739230162713
154,159.0,67678.0,CHINO VALLEY UNIFIED,24.0,952.0,16518.0,5197.0,63.0,654.0,5478.0,28886.0,282297000.0,9772.8,432.0,1058.0,18.0,30590.042857142857,205639.0,205611.0,29922.0,29377.0,29373.0,6819.0,8142.0,14962.0,7379.0,7035.0,101.69978536315169
155,160.0,65193.0,CHOWCHILLA ELEMENTARY,8.0,41.0,1428.0,644.0,4.0,33.0,45.0,2203.0,23314000.0,10582.84,80.0,316.0,6.0,9848.833333333332,16446.0,16434.0,2771.0,2741.0,2739.0,176.0,523.0,699.0,826.0,1214.0,124.42124375851111
156,161.0,65201.0,CHOWCHILLA UNION HIGH,9.0,21.0,642.0,370.0,1.0,8.0,22.0,1073.0,9796000.0,9129.54,80.0,316.0,6.0,10246.8,449.0,449.0,459.0,449.0,449.0,55.0,105.0,160.0,129.0,160.0,41.845293569431504
157,162.0,65995.0,CHUALAR UNION,0.0,0.0,336.0,2.0,0.0,0.0,0.0,338.0,4357000.0,12890.53,54.0,156.0,3.0,4960.283333333333,2646.0,2646.0,446.0,441.0,441.0,54.0,109.0,163.0,129.0,149.0,130.47337278106508
158,163.0,68023.0,CHULA VISTA ELEMENTARY,47.0,1073.0,21148.0,3268.0,120.0,1013.0,3384.0,30053.0,276287000.0,9193.33,518.0,1216.0,21.0,35286.625,105884.0,105852.0,27041.0,26471.0,26463.0,7440.0,7544.0,14990.0,6111.0,5370.0,88.08105679965395
159,164.0,67462.0,CIENEGA UNION ELEMENTARY,0.0,0.0,11.0,12.0,0.0,0.0,0.0,23.0,290000.0,12608.7,,,,,,,,,,,,,,,
160,165.0,70649.0,CINNABAR ELEMENTARY,0.0,2.0,175.0,85.0,2.0,4.0,2.0,270.0,3853000.0,14270.37,196.0,316.0,6.0,9935.560000000001,1932.0,1932.0,266.0,263.0,263.0,15.0,73.0,88.0,81.0,94.0,97.4074074074074
161,166.0,64394.0,CLAREMONT UNIFIED,14.0,342.0,2931.0,2418.0,20.0,563.0,778.0,7066.0,75294000.0,10655.82,190.0,904.0,15.0,25457.557142857142,50001.0,49987.0,7265.0,7143.0,7141.0,1891.0,2154.0,4045.0,1787.0,1309.0,101.08972544579677
162,167.0,62109.0,CLAY JOINT ELEMENTARY,0.0,0.0,67.0,154.0,0.0,14.0,9.0,244.0,2237000.0,9168.03,20.0,160.0,3.0,5192.75,1308.0,1308.0,222.0,218.0,218.0,121.0,66.0,187.0,24.0,7.0,89.34426229508196
163,168.0,66324.0,CLEAR CREEK ELEMENTARY,1.0,0.0,14.0,124.0,0.0,6.0,0.0,145.0,988000.0,6813.79,58.0,160.0,3.0,5110.240000000001,1044.0,1044.0,158.0,156.0,156.0,65.0,50.0,115.0,29.0,12.0,107.58620689655172
164,169.0,70656.0,CLOVERDALE UNIFIED,41.0,7.0,772.0,542.0,4.0,38.0,14.0,1418.0,9072000.0,6397.74,196.0,316.0,6.0,9925.642857142859,9933.0,9933.0,1434.0,1419.0,1419.0,137.0,274.0,411.0,412.0,596.0,100.07052186177717
165,170.0,62117.0,CLOVIS UNIFIED,284.0,1338.0,15681.0,17321.0,103.0,1322.0,6697.0,42746.0,441821000.0,10335.96,160.0,1366.0,24.0,40813.32142857143,311521.0,311458.0,45180.0,44441.0,44432.0,13893.0,14159.0,28059.0,9800.0,6581.0,103.96528330136152
166,171.0,73676.0,COACHELLA VALLEY UNIFIED,92.0,35.0,18290.0,156.0,0.0,125.0,21.0,18719.0,255366000.0,13642.07,198.0,466.0,9.0,14672.687142857143,142058.0,142002.0,20499.0,20211.0,20203.0,1005.0,3183.0,4188.0,5225.0,10797.0,107.97051124525882
167,172.0,62125.0,COALINGA-HURON UNIFIED,14.0,46.0,3746.0,455.0,1.0,96.0,92.0,4450.0,54050000.0,12146.07,40.0,316.0,6.0,9855.914285714287,31003.0,30975.0,4536.0,4429.0,4425.0,202.0,659.0,861.0,1069.0,2500.0,99.52808988764045
168,173.0,75465.0,COAST UNIFIED,3.0,6.0,405.0,207.0,3.0,18.0,7.0,649.0,3379000.0,5206.47,160.0,316.0,6.0,10180.708571428571,4515.0,4515.0,638.0,621.0,621.0,107.0,174.0,281.0,193.0,147.0,95.68567026194145
169,174.0,71670.0,COFFEE CREEK ELEMENTARY,0.0,0.0,0.0,4.0,0.0,3.0,0.0,7.0,191000.0,27285.71,,,,,,,,,,,,,,,
170,175.0,69161.0,COLD SPRING ELEMENTARY,0.0,2.0,14.0,140.0,0.0,5.0,8.0,169.0,932000.0,5514.79,84.0,160.0,3.0,5118.45,624.0,624.0,158.0,156.0,156.0,86.0,43.0,129.0,23.0,4.0,92.3076923076923
171,176.0,66795.0,COLFAX ELEMENTARY,1.0,1.0,29.0,251.0,0.0,29.0,1.0,312.0,2844000.0,9115.38,62.0,160.0,3.0,4985.450000000001,1950.0,1950.0,338.0,325.0,325.0,49.0,82.0,131.0,88.0,106.0,104.16666666666667
172,177.0,69179.0,COLLEGE ELEMENTARY,15.0,0.0,163.0,190.0,1.0,22.0,2.0,393.0,2203000.0,5605.6,84.0,156.0,3.0,4989.433333333333,1092.0,1092.0,182.0,182.0,182.0,19.0,50.0,69.0,67.0,46.0,46.31043256997455
173,178.0,67686.0,COLTON JOINT UNIFIED,53.0,1261.0,19172.0,1485.0,54.0,183.0,566.0,22774.0,281265000.0,12350.27,432.0,1058.0,18.0,29987.63714285714,169932.0,169820.0,24680.0,24255.0,24239.0,2217.0,4985.0,7202.0,6609.0,10443.0,106.50302977079124
174,179.0,69948.0,COLUMBIA ELEMENTARY,31.0,7.0,153.0,989.0,0.0,143.0,40.0,1363.0,13217000.0,9696.99,180.0,316.0,6.0,10031.433333333334,5244.0,5244.0,852.0,842.0,842.0,159.0,266.0,425.0,228.0,189.0,61.77549523110785
175,180.0,72348.0,COLUMBIA UNION,9.0,10.0,51.0,404.0,3.0,44.0,10.0,531.0,4187000.0,7885.12,110.0,160.0,3.0,4978.133333333333,3420.0,3420.0,574.0,570.0,570.0,60.0,154.0,214.0,173.0,183.0,107.34463276836159
176,181.0,71852.0,COLUMBINE ELEMENTARY,0.0,2.0,175.0,12.0,0.0,6.0,12.0,207.0,1943000.0,9386.47,108.0,156.0,3.0,5048.033333333334,1356.0,1356.0,226.0,226.0,226.0,44.0,77.0,121.0,64.0,41.0,109.17874396135265
177,182.0,10066.0,COLUSA COUNTY OFFICE OF EDUCATION,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,11679000.0,2919750.0,,,,,,,,,,,,,,,
178,183.0,61598.0,COLUSA UNIFIED,57.0,1.0,1014.0,373.0,2.0,14.0,18.0,1479.0,13676000.0,9246.79,24.0,316.0,6.0,10004.5,9618.0,9618.0,1490.0,1374.0,1374.0,133.0,370.0,503.0,371.0,500.0,92.90060851926978
179,184.0,73437.0,COMPTON UNIFIED,39.0,4357.0,18531.0,113.0,126.0,259.0,27.0,23452.0,303191000.0,12928.15,190.0,910.0,15.0,24492.899999999998,168700.0,168630.0,24386.0,23963.0,23953.0,2388.0,4334.0,6722.0,5868.0,11371.0,102.17891864233329
180,185.0,73759.0,CONEJO VALLEY UNIFIED,74.0,273.0,4999.0,10591.0,45.0,860.0,2076.0,18918.0,119477000.0,6315.52,672.0,1058.0,18.0,30774.88761904762,135044.0,134974.0,19980.0,19250.0,19240.0,6187.0,5944.0,12134.0,3995.0,3119.0,101.75494238291574
181,186.0,10074.0,CONTRA COSTA COUNTY OFFICE OF EDUCATION,21.0,459.0,1987.0,1546.0,30.0,349.0,400.0,4792.0,111731000.0,23316.15,28.0,304.0,6.0,9543.3,1206.0,1206.0,158.0,141.0,141.0,0.0,2.0,2.0,10.0,129.0,2.9424040066777963
182,187.0,63891.0,CORCORAN JOINT UNIFIED,4.0,113.0,2991.0,205.0,0.0,4.0,17.0,3334.0,40340000.0,12099.58,64.0,316.0,6.0,9928.480476190478,23653.0,23646.0,3428.0,3359.0,3358.0,208.0,600.0,808.0,963.0,1587.0,100.749850029994
183,188.0,71498.0,CORNING UNION ELEMENTARY,37.0,23.0,1384.0,625.0,4.0,7.0,33.0,2113.0,23721000.0,11226.22,208.0,316.0,6.0,9833.633333333333,15738.0,15738.0,2696.0,2623.0,2623.0,153.0,504.0,657.0,769.0,1197.0,124.13629910080455
184,189.0,71506.0,CORNING UNION HIGH,11.0,6.0,516.0,348.0,0.0,53.0,8.0,942.0,11487000.0,12194.27,208.0,316.0,6.0,10145.0,421.0,420.0,434.0,421.0,420.0,27.0,91.0,118.0,108.0,194.0,44.69214437367304
185,190.0,67033.0,CORONA-NORCO UNIFIED,187.0,3173.0,28004.0,13794.0,208.0,1059.0,6580.0,53005.0,531528000.0,10027.88,528.0,1366.0,24.0,40663.62285714285,394555.0,394471.0,57086.0,56331.0,56319.0,13067.0,16573.0,29645.0,13998.0,12688.0,106.27487972832752
186,191.0,68031.0,CORONADO UNIFIED,13.0,51.0,631.0,2047.0,15.0,168.0,139.0,3064.0,35927000.0,11725.52,222.0,604.0,9.0,15435.32857142857,20384.0,20384.0,3000.0,2874.0,2874.0,1122.0,923.0,2045.0,520.0,309.0,93.79895561357702
187,192.0,73882.0,COTATI-ROHNERT PARK UNIFIED,40.0,134.0,2550.0,2813.0,20.0,452.0,263.0,6272.0,51213000.0,8165.34,490.0,904.0,15.0,25205.111904761903,40838.0,40824.0,5833.0,5692.0,5690.0,713.0,1465.0,2179.0,1653.0,1859.0,90.75255102040816
188,193.0,69955.0,COTTONWOOD UNION ELEMENTARY,41.0,8.0,155.0,805.0,4.0,56.0,22.0,1091.0,10087000.0,9245.65,270.0,604.0,9.0,14898.800000000001,8058.0,8058.0,1329.0,1307.0,1307.0,188.0,394.0,582.0,378.0,347.0,119.79835013748854
189,194.0,64436.0,COVINA-VALLEY UNIFIED,36.0,324.0,8961.0,1141.0,22.0,412.0,1014.0,11910.0,205351000.0,17241.9,190.0,770.0,15.0,25304.685714285715,82194.0,82166.0,11892.0,11742.0,11738.0,1974.0,3190.0,5165.0,3231.0,3345.0,98.58942065491185
190,195.0,67694.0,CUCAMONGA ELEMENTARY,11.0,352.0,1750.0,210.0,11.0,22.0,160.0,2516.0,36350000.0,14447.54,432.0,1058.0,18.0,29875.383333333328,18757.0,18752.0,3010.0,2966.0,2965.0,264.0,665.0,929.0,819.0,1217.0,117.88553259141494
