County Code,District Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met
24,65631,1,1,2496.183333333334,19284.0,19272.0,3247.0,3214.0,3212.0,479.0,1057.0,1536.0,798.0,879.0
24,65649,1,1,2503.35,1524.0,1524.0,259.0,254.0,254.0,39.0,77.0,116.0,78.0,60.0
24,65649,1,2,2491.3666666666663,1518.0,1518.0,259.0,253.0,253.0,35.0,57.0,92.0,88.0,73.0
24,65680,1,2,2469.75,642.0,642.0,108.0,107.0,107.0,5.0,18.0,23.0,47.0,37.0
24,65680,1,1,2480.0333333333333,636.0,636.0,107.0,106.0,106.0,8.0,27.0,35.0,33.0,38.0
24,65698,1,2,2460.485714285714,8673.0,8673.0,1251.0,1239.0,1239.0,78.0,164.0,242.0,372.0,625.0
24,65698,1,1,2477.9285714285716,8673.0,8673.0,1251.0,1239.0,1239.0,107.0,342.0,449.0,300.0,490.0
24,65722,1,2,2464.2999999999997,1596.0,1584.0,271.0,266.0,264.0,13.0,49.0,62.0,92.0,111.0
24,65722,1,1,2446.5499999999997,1590.0,1590.0,271.0,265.0,265.0,11.0,54.0,65.0,75.0,125.0
24,65730,1,1,2553.1,117.0,117.0,128.0,117.0,117.0,11.0,42.0,53.0,32.0,32.0
24,65730,1,2,2528.9,117.0,117.0,128.0,117.0,117.0,3.0,19.0,22.0,40.0,55.0
24,65748,1,1,2470.15,9624.0,9624.0,1619.0,1604.0,1604.0,153.0,388.0,541.0,452.0,611.0
24,65748,1,2,2454.016666666667,9666.0,9666.0,1618.0,1611.0,1611.0,103.0,256.0,359.0,461.0,791.0
24,65755,1,1,2484.471428571429,39592.0,39571.0,5768.0,5656.0,5653.0,601.0,1401.0,2003.0,1623.0,2028.0
24,65755,1,2,2466.2285714285713,39585.0,39557.0,5753.0,5655.0,5651.0,403.0,885.0,1289.0,1689.0,2678.0
24,65763,1,1,2527.7666666666664,3264.0,3264.0,553.0,544.0,544.0,133.0,181.0,314.0,139.0,91.0
24,65763,1,2,2502.7000000000003,3264.0,3264.0,553.0,544.0,544.0,81.0,141.0,222.0,178.0,144.0
24,65771,1,2,2456.8666666666663,42246.0,42240.0,7118.0,7041.0,7040.0,600.0,1031.0,1631.0,2026.0,3384.0
24,65771,1,1,2473.7333333333336,42186.0,42180.0,7117.0,7031.0,7030.0,819.0,1759.0,2578.0,1793.0,2659.0
24,65789,1,1,2577.8,2373.0,2373.0,2461.0,2373.0,2373.0,407.0,783.0,1190.0,655.0,528.0
24,65789,1,2,2531.7,2379.0,2379.0,2460.0,2379.0,2379.0,131.0,368.0,499.0,572.0,1308.0
24,65813,1,2,2468.7400000000002,510.0,510.0,76.0,76.0,76.0,3.0,13.0,16.0,25.0,35.0
24,65813,1,1,2498.7400000000002,510.0,510.0,76.0,76.0,76.0,5.0,29.0,34.0,20.0,22.0
24,65821,1,2,2434.8166666666666,2970.0,2970.0,497.0,495.0,495.0,11.0,51.0,62.0,155.0,278.0
24,65821,1,1,2452.8,2910.0,2910.0,497.0,485.0,485.0,19.0,105.0,124.0,149.0,212.0
24,65839,1,1,2434.45,294.0,294.0,23.0,22.0,22.0,0.0,10.0,10.0,7.0,5.0
24,65839,1,2,2434.7,294.0,294.0,23.0,22.0,22.0,1.0,6.0,7.0,10.0,5.0
24,65862,1,2,2474.2666666666664,10878.0,10872.0,1827.0,1813.0,1812.0,190.0,327.0,517.0,567.0,729.0
24,65862,1,1,2468.883333333333,10830.0,10818.0,1828.0,1805.0,1803.0,174.0,407.0,581.0,520.0,702.0
24,65870,1,2,2485.65,7452.0,7452.0,1254.0,1242.0,1242.0,144.0,275.0,419.0,404.0,419.0
24,65870,1,1,2496.7666666666664,7410.0,7410.0,1254.0,1235.0,1235.0,207.0,366.0,573.0,322.0,340.0
25,65896,1,2,2471.05,434.0,434.0,27.0,27.0,27.0,3.0,9.0,12.0,9.0,6.0
25,65896,1,1,2451.45,434.0,434.0,27.0,27.0,27.0,4.0,7.0,11.0,10.0,6.0
27,65961,1,1,2428.45,20172.0,20028.0,5130.0,5043.0,5007.0,372.0,1037.0,1410.0,1249.0,2384.0
27,65961,1,2,2429.875,20304.0,20204.0,5128.0,5076.0,5051.0,258.0,816.0,1074.0,1484.0,2518.0
27,65979,1,2,2501.6,306.0,306.0,11.0,11.0,11.0,2.0,6.0,8.0,2.0,1.0
27,65979,1,1,2486.4,306.0,306.0,11.0,11.0,11.0,3.0,4.0,7.0,2.0,2.0
27,65987,1,2,2577.442857142857,9408.0,9380.0,1367.0,1344.0,1340.0,540.0,384.0,925.0,264.0,154.0
27,65987,1,1,2593.1142857142854,9394.0,9366.0,1367.0,1342.0,1338.0,682.0,407.0,1091.0,163.0,88.0
27,65995,1,1,2476.733333333333,1326.0,1326.0,225.0,221.0,221.0,25.0,59.0,84.0,63.0,74.0
27,65995,1,2,2485.4,1344.0,1344.0,225.0,224.0,224.0,31.0,51.0,82.0,67.0,75.0
27,66035,1,1,2434.883333333333,13548.0,13542.0,2300.0,2258.0,2257.0,139.0,382.0,521.0,541.0,1196.0
27,66035,1,2,2435.1833333333334,13746.0,13746.0,2301.0,2291.0,2291.0,122.0,298.0,420.0,578.0,1293.0
27,66050,1,2,2439.916666666667,10206.0,10188.0,1722.0,1701.0,1698.0,76.0,221.0,297.0,472.0,933.0
27,66050,1,1,2454.766666666667,10182.0,10170.0,1722.0,1697.0,1695.0,121.0,362.0,483.0,445.0,768.0
27,66068,1,1,2566.7,495.0,493.0,518.0,495.0,493.0,81.0,146.0,227.0,135.0,134.0
27,66068,1,2,2500.9,493.0,492.0,518.0,493.0,492.0,12.0,54.0,66.0,100.0,327.0
27,66076,1,2,2501.1,378.0,378.0,34.0,34.0,34.0,4.0,9.0,13.0,15.0,6.0
27,66076,1,1,2504.8666666666663,378.0,378.0,34.0,34.0,34.0,6.0,9.0,15.0,14.0,5.0
27,66084,1,1,2488.9,540.0,540.0,90.0,90.0,90.0,13.0,21.0,34.0,31.0,25.0
27,66084,1,2,2494.2999999999997,540.0,540.0,90.0,90.0,90.0,8.0,22.0,30.0,34.0,26.0
27,66092,1,2,2471.2714285714287,34909.0,34888.0,5186.0,4987.0,4984.0,407.0,876.0,1283.0,1443.0,2260.0
27,66092,1,1,2483.5,34867.0,34797.0,5186.0,4981.0,4971.0,561.0,1245.0,1807.0,1356.0,1816.0
27,66134,1,2,2559.628571428571,7469.0,7469.0,1103.0,1067.0,1067.0,372.0,290.0,662.0,232.0,173.0
27,66134,1,1,2567.628571428572,7364.0,7364.0,1101.0,1052.0,1052.0,399.0,369.0,768.0,160.0,124.0
27,66142,1,1,2424.5,20476.0,20464.0,5181.0,5119.0,5116.0,397.0,958.0,1356.0,1216.0,2546.0
27,66142,1,2,2422.2,20580.0,20572.0,5182.0,5145.0,5143.0,246.0,674.0,920.0,1466.0,2759.0
27,66159,1,2,2504.133333333333,20655.0,20628.0,7034.0,6885.0,6876.0,386.0,1069.0,1456.0,1875.0,3554.0
27,66159,1,1,2534.6666666666665,20589.0,20577.0,7033.0,6863.0,6859.0,697.0,1994.0,2691.0,1973.0,2200.0
27,66167,1,1,2461.0333333333333,666.0,666.0,117.0,111.0,111.0,9.0,30.0,39.0,24.0,48.0
27,66167,1,2,2444.3666666666663,666.0,666.0,117.0,111.0,111.0,1.0,20.0,21.0,33.0,57.0
27,66175,1,2,2393.6499999999996,372.0,372.0,24.0,24.0,24.0,0.0,0.0,0.0,5.0,19.0
27,66175,1,1,2397.9,372.0,366.0,24.0,23.0,23.0,0.0,1.0,1.0,4.0,18.0
27,66191,1,1,2472.8333333333335,13704.0,13698.0,2362.0,2284.0,2283.0,210.0,582.0,792.0,637.0,855.0
27,66191,1,2,2462.0833333333335,13686.0,13686.0,2364.0,2281.0,2281.0,154.0,340.0,494.0,775.0,1012.0
27,66225,1,2,2519.9666666666667,3738.0,3738.0,643.0,623.0,623.0,127.0,185.0,312.0,188.0,123.0
27,66225,1,1,2514.883333333333,3750.0,3750.0,643.0,625.0,625.0,118.0,221.0,339.0,169.0,117.0
27,66233,1,1,2563.05,3552.0,3552.0,597.0,592.0,592.0,234.0,225.0,459.0,96.0,37.0
27,66233,1,2,2551.5,3552.0,3552.0,597.0,592.0,592.0,210.0,165.0,375.0,156.0,61.0
28,66241,1,1,2498.6142857142854,3024.0,3024.0,449.0,432.0,432.0,53.0,120.0,173.0,124.0,135.0
28,66241,1,2,2498.4428571428575,3059.0,3052.0,449.0,437.0,436.0,54.0,91.0,145.0,159.0,133.0
28,66258,1,2,2542.4,324.0,324.0,11.0,11.0,11.0,0.0,3.0,3.0,4.0,4.0
28,66258,1,1,2569.8,312.0,312.0,11.0,11.0,11.0,1.0,5.0,6.0,4.0,1.0
28,66266,1,2,2490.7714285714287,65548.0,65534.0,9527.0,9364.0,9362.0,1240.0,1865.0,3105.0,2583.0,3674.0
28,66266,1,1,2503.957142857143,65611.0,65562.0,9526.0,9373.0,9366.0,1528.0,2731.0,4260.0,2318.0,2798.0
28,66290,1,1,2548.171428571429,4088.0,4088.0,591.0,584.0,584.0,184.0,190.0,374.0,119.0,91.0
28,66290,1,2,2539.442857142857,4088.0,4088.0,591.0,584.0,584.0,146.0,145.0,291.0,174.0,119.0
29,66316,1,2,2503.266666666667,720.0,720.0,127.0,120.0,120.0,15.0,37.0,52.0,37.0,31.0
29,66316,1,1,2505.9333333333334,720.0,720.0,127.0,120.0,120.0,15.0,50.0,65.0,32.0,23.0
29,66324,1,1,2552.84,612.0,612.0,94.0,92.0,92.0,36.0,36.0,72.0,12.0,8.0
29,66324,1,2,2557.04,612.0,612.0,94.0,92.0,92.0,38.0,29.0,67.0,20.0,5.0
29,66332,1,1,2493.1,6516.0,6516.0,1134.0,1086.0,1086.0,174.0,300.0,474.0,299.0,313.0
29,66332,1,2,2495.1666666666665,6582.0,6582.0,1134.0,1097.0,1097.0,176.0,260.0,436.0,331.0,330.0
29,66340,1,2,2502.2333333333336,3384.0,3384.0,607.0,564.0,564.0,94.0,133.0,227.0,183.0,154.0
29,66340,1,1,2522.6666666666665,3408.0,3402.0,607.0,568.0,567.0,141.0,188.0,330.0,134.0,104.0
29,66357,1,2,2594.5,603.0,603.0,634.0,603.0,603.0,100.0,135.0,235.0,158.0,210.0
29,66357,1,1,2631.2,606.0,605.0,633.0,606.0,605.0,213.0,201.0,415.0,124.0,67.0
29,66373,1,2,2515.5333333333333,4602.0,4602.0,810.0,767.0,767.0,162.0,203.0,365.0,240.0,162.0
29,66373,1,1,2510.9,4608.0,4590.0,809.0,768.0,765.0,149.0,268.0,416.0,187.0,163.0
29,66407,1,1,2480.3333333333335,2304.0,2304.0,396.0,384.0,384.0,47.0,97.0,144.0,96.0,144.0
29,66407,1,2,2480.3500000000004,2298.0,2298.0,396.0,383.0,383.0,40.0,80.0,120.0,130.0,133.0
29,66415,1,1,2452.6000000000004,318.0,318.0,22.0,22.0,22.0,7.0,3.0,10.0,4.0,8.0
29,66415,1,2,2429.05,318.0,318.0,22.0,22.0,22.0,3.0,5.0,8.0,3.0,11.0
30,66423,1,1,2423.9500000000003,40512.0,40504.0,10278.0,10128.0,10126.0,879.0,1797.0,2677.0,2319.0,5132.0
30,66423,1,2,2430.95,40816.0,40816.0,10278.0,10204.0,10204.0,751.0,1466.0,2217.0,2845.0,5142.0
30,66431,1,2,2523.2999999999997,44613.0,44550.0,15210.0,14871.0,14850.0,1986.0,2273.0,4259.0,3575.0,7038.0
30,66431,1,1,2550.433333333333,44415.0,44358.0,15206.0,14805.0,14786.0,2441.0,4368.0,6809.0,3520.0,4474.0
30,66449,1,1,2552.1142857142854,21469.0,21469.0,3111.0,3067.0,3067.0,961.0,1080.0,2041.0,578.0,448.0
30,66449,1,2,2560.628571428572,21574.0,21567.0,3113.0,3082.0,3081.0,1091.0,818.0,1910.0,691.0,481.0
30,66456,1,2,2487.6000000000004,18672.0,18672.0,3136.0,3112.0,3112.0,518.0,633.0,1151.0,871.0,1090.0
30,66456,1,1,2485.7,18570.0,18564.0,3139.0,3095.0,3094.0,479.0,786.0,1265.0,789.0,1040.0
30,66464,1,2,2555.4,180131.0,179942.0,26322.0,25733.0,25706.0,8606.0,6710.0,15315.0,5725.0,4693.0
30,66464,1,1,2559.542857142857,180250.0,180138.0,26320.0,25750.0,25734.0,9220.0,8626.0,17846.0,4296.0,3606.0
30,66472,1,2,2503.875,10180.0,10180.0,2554.0,2545.0,2545.0,742.0,637.0,1379.0,639.0,527.0
30,66472,1,1,2504.55,10140.0,10140.0,2553.0,2535.0,2535.0,825.0,717.0,1542.0,485.0,508.0
30,66480,1,2,2524.2250000000004,9276.0,9276.0,2336.0,2319.0,2319.0,833.0,626.0,1459.0,533.0,327.0
30,66480,1,1,2517.375,9224.0,9224.0,2335.0,2306.0,2306.0,860.0,672.0,1532.0,400.0,374.0
30,66498,1,2,2567.6,25860.0,25860.0,4342.0,4310.0,4310.0,1867.0,1169.0,3036.0,876.0,398.0
30,66498,1,1,2559.4500000000003,25860.0,25860.0,4341.0,4310.0,4310.0,1648.0,1582.0,3230.0,691.0,389.0
30,66506,1,2,2517.433333333334,53730.0,53730.0,9050.0,8955.0,8955.0,2429.0,1947.0,4376.0,2267.0,2312.0
30,66506,1,1,2516.6666666666665,53580.0,53574.0,9052.0,8930.0,8929.0,2273.0,2628.0,4902.0,1932.0,2096.0
30,66514,1,1,2634.6,3497.0,3496.0,3581.0,3497.0,3496.0,1351.0,1079.0,2430.0,637.0,430.0
30,66514,1,2,2608.2,3502.0,3502.0,3581.0,3502.0,3502.0,813.0,746.0,1559.0,766.0,1177.0
30,66522,1,2,2525.9714285714285,166509.0,166488.0,24005.0,23787.0,23784.0,5614.0,5565.0,11180.0,6074.0,6531.0
30,66522,1,1,2532.1142857142854,164899.0,164871.0,23995.0,23557.0,23553.0,6337.0,7191.0,13529.0,4830.0,5196.0
30,66530,1,1,2560.516666666667,28272.0,28272.0,4784.0,4712.0,4712.0,1856.0,1675.0,3531.0,741.0,440.0
30,66530,1,2,2559.1666666666665,28236.0,28224.0,4782.0,4706.0,4704.0,1869.0,1372.0,3243.0,945.0,518.0
30,66548,1,2,2626.1,3884.0,3882.0,4071.0,3884.0,3882.0,933.0,1117.0,2050.0,879.0,955.0
30,66548,1,1,2651.2,3895.0,3895.0,4072.0,3895.0,3895.0,1718.0,1338.0,3056.0,507.0,332.0
30,66555,1,1,2590.9428571428575,11368.0,11368.0,1683.0,1624.0,1624.0,756.0,576.0,1332.0,198.0,94.0
30,66555,1,2,2581.7000000000003,11361.0,11361.0,1684.0,1623.0,1623.0,709.0,459.0,1168.0,270.0,185.0
30,66563,1,2,2466.066666666667,18726.0,18720.0,3157.0,3121.0,3120.0,285.0,558.0,843.0,950.0,1327.0
30,66563,1,1,2473.5833333333335,18762.0,18762.0,3159.0,3127.0,3127.0,310.0,788.0,1098.0,880.0,1149.0
30,66589,1,1,2477.65,13676.0,13672.0,3463.0,3419.0,3418.0,754.0,921.0,1675.0,787.0,956.0
30,66589,1,2,2480.7,13828.0,13824.0,3464.0,3457.0,3456.0,706.0,777.0,1483.0,983.0,990.0
30,66597,1,2,2531.2000000000003,78974.0,78974.0,11470.0,11282.0,11282.0,2853.0,2787.0,5640.0,2842.0,2800.0
30,66597,1,1,2534.5,78645.0,78638.0,11469.0,11235.0,11234.0,2933.0,3647.0,6581.0,2451.0,2203.0
30,66613,1,1,2531.1,33930.0,33918.0,5747.0,5655.0,5653.0,1571.0,1915.0,3488.0,1176.0,991.0
30,66613,1,2,2536.5,34062.0,34062.0,5748.0,5677.0,5677.0,1772.0,1459.0,3231.0,1413.0,1033.0
30,66621,1,2,2515.5285714285715,98196.0,98091.0,14353.0,14028.0,14013.0,2777.0,3063.0,5839.0,3878.0,4310.0
30,66621,1,1,2526.828571428571,98224.0,98182.0,14354.0,14032.0,14026.0,3223.0,4421.0,7644.0,3354.0,3032.0
30,66647,1,2,2557.8142857142857,92407.0,92386.0,13515.0,13201.0,13198.0,4525.0,3320.0,7848.0,2936.0,2417.0
30,66647,1,1,2558.0285714285715,92120.0,92064.0,13519.0,13160.0,13152.0,4669.0,4231.0,8899.0,2392.0,1868.0
30,66670,1,2,2465.9857142857145,186879.0,186830.0,26917.0,26697.0,26690.0,1889.0,4093.0,5982.0,7907.0,12808.0
30,66670,1,1,2466.0142857142855,185752.0,185668.0,26926.0,26536.0,26524.0,2025.0,5353.0,7378.0,7245.0,11913.0
30,66696,1,1,2471.0,5220.0,5220.0,1319.0,1305.0,1305.0,261.0,329.0,590.0,320.0,395.0
30,66696,1,2,2480.675,5248.0,5248.0,1319.0,1312.0,1312.0,278.0,271.0,549.0,374.0,389.0
30,66746,1,2,2525.2166666666667,36342.0,36336.0,6113.0,6057.0,6056.0,1752.0,1419.0,3172.0,1413.0,1472.0
30,66746,1,1,2517.9,35940.0,35922.0,6112.0,5990.0,5987.0,1585.0,1765.0,3351.0,1236.0,1402.0
31,66761,1,1,2556.4500000000003,2184.0,2184.0,369.0,364.0,364.0,129.0,142.0,271.0,63.0,30.0
31,66761,1,2,2544.5,2172.0,2172.0,368.0,362.0,362.0,115.0,101.0,216.0,113.0,33.0
31,66779,1,2,2528.38,438.0,438.0,66.0,65.0,65.0,16.0,17.0,33.0,25.0,7.0
31,66779,1,1,2544.84,444.0,444.0,66.0,66.0,66.0,25.0,21.0,46.0,13.0,7.0
31,66787,1,2,2477.7166666666667,7854.0,7842.0,1359.0,1309.0,1307.0,142.0,224.0,366.0,456.0,487.0
31,66787,1,1,2480.65,7836.0,7824.0,1359.0,1306.0,1304.0,138.0,355.0,494.0,349.0,463.0
31,66795,1,1,2486.1,1218.0,1218.0,211.0,203.0,203.0,24.0,57.0,81.0,50.0,72.0
31,66795,1,2,2503.3500000000004,1218.0,1218.0,211.0,203.0,203.0,37.0,50.0,87.0,63.0,53.0
31,66803,1,1,2507.75,27072.0,27066.0,4578.0,4512.0,4511.0,861.0,1467.0,2329.0,1144.0,1039.0
31,66803,1,2,2510.0333333333333,27222.0,27204.0,4581.0,4537.0,4534.0,912.0,1168.0,2081.0,1317.0,1137.0
31,66829,1,1,2565.366666666667,13914.0,13914.0,2343.0,2319.0,2319.0,937.0,872.0,1809.0,358.0,152.0
31,66829,1,2,2555.2833333333333,13938.0,13938.0,2343.0,2323.0,2323.0,815.0,709.0,1524.0,570.0,229.0
31,66837,1,2,2498.3333333333335,1446.0,1446.0,256.0,241.0,241.0,29.0,62.0,91.0,86.0,64.0
31,66837,1,1,2494.2666666666664,1464.0,1464.0,256.0,244.0,244.0,36.0,69.0,105.0,69.0,70.0
31,66845,1,2,2543.25,12072.0,12072.0,2034.0,2012.0,2012.0,596.0,654.0,1250.0,516.0,246.0
31,66845,1,1,2540.0,12084.0,12072.0,2035.0,2014.0,2012.0,591.0,753.0,1343.0,392.0,278.0
31,66852,1,1,2544.9166666666665,3450.0,3450.0,591.0,575.0,575.0,174.0,230.0,404.0,106.0,65.0
31,66852,1,2,2526.0,3450.0,3450.0,591.0,575.0,575.0,128.0,169.0,297.0,187.0,91.0
31,66886,1,1,2521.4833333333336,2832.0,2832.0,485.0,472.0,472.0,105.0,168.0,273.0,104.0,95.0
31,66886,1,2,2524.9166666666665,2832.0,2832.0,485.0,472.0,472.0,112.0,131.0,243.0,143.0,86.0
31,66894,1,2,2619.5,964.0,964.0,983.0,964.0,964.0,187.0,306.0,493.0,241.0,230.0
31,66894,1,1,2653.6,967.0,965.0,984.0,967.0,965.0,414.0,342.0,756.0,142.0,69.0
31,66910,1,2,2522.016666666667,40650.0,40644.0,6894.0,6775.0,6774.0,1636.0,1865.0,3502.0,1890.0,1383.0
31,66910,1,1,2531.7833333333333,40662.0,40656.0,6898.0,6777.0,6776.0,1850.0,2433.0,4284.0,1405.0,1088.0
31,66928,1,1,2645.9,2487.0,2487.0,2541.0,2487.0,2487.0,950.0,972.0,1922.0,390.0,175.0
31,66928,1,2,2620.2,2480.0,2480.0,2541.0,2480.0,2480.0,496.0,715.0,1211.0,691.0,578.0
31,66944,1,2,2540.0714285714284,14259.0,14259.0,2095.0,2037.0,2037.0,544.0,549.0,1093.0,517.0,427.0
31,66944,1,1,2534.4285714285716,14196.0,14196.0,2095.0,2028.0,2028.0,486.0,721.0,1207.0,444.0,377.0
31,66951,1,1,2531.9285714285716,25634.0,25613.0,3724.0,3662.0,3659.0,828.0,1303.0,2131.0,839.0,691.0
31,66951,1,2,2521.4571428571426,25599.0,25592.0,3725.0,3657.0,3656.0,711.0,888.0,1600.0,1173.0,884.0
32,66969,1,2,2497.914285714286,6475.0,6475.0,947.0,925.0,925.0,99.0,206.0,305.0,280.0,340.0
32,66969,1,1,2508.1857142857148,6482.0,6482.0,947.0,926.0,926.0,133.0,292.0,425.0,248.0,253.0
33,66977,1,1,2489.5285714285715,70483.0,70476.0,10267.0,10069.0,10068.0,1204.0,2703.0,3908.0,2735.0,3426.0
33,66977,1,2,2478.9714285714285,71106.0,71001.0,10264.0,10158.0,10143.0,988.0,1864.0,2852.0,2911.0,4394.0
33,66985,1,2,2443.3571428571427,16408.0,16408.0,2413.0,2344.0,2344.0,102.0,303.0,405.0,616.0,1323.0
33,66985,1,1,2461.628571428572,16450.0,16422.0,2414.0,2350.0,2346.0,167.0,493.0,660.0,616.0,1073.0
33,66993,1,1,2510.2571428571428,37184.0,37184.0,5348.0,5312.0,5312.0,967.0,1564.0,2531.0,1342.0,1439.0
33,66993,1,2,2492.9285714285716,37205.0,37191.0,5350.0,5315.0,5313.0,716.0,1085.0,1801.0,1509.0,2003.0
33,67033,1,1,2536.671428571429,197925.0,197869.0,28683.0,28275.0,28267.0,7343.0,9544.0,16888.0,6203.0,5183.0
33,67033,1,2,2521.6571428571433,198331.0,198296.0,28681.0,28333.0,28328.0,5777.0,7112.0,12890.0,7879.0,7565.0
33,67058,1,1,2514.3571428571427,104433.0,104237.0,15235.0,14919.0,14891.0,2857.0,4521.0,7380.0,3696.0,3841.0
33,67058,1,2,2496.214285714286,104587.0,104559.0,15234.0,14941.0,14937.0,2218.0,2993.0,5211.0,4295.0,5434.0
33,67082,1,1,2483.557142857143,79807.0,79590.0,11645.0,11401.0,11370.0,1297.0,2906.0,4203.0,2929.0,4268.0
33,67082,1,2,2466.7571428571428,80059.0,79996.0,11643.0,11437.0,11428.0,870.0,1808.0,2679.0,3254.0,5503.0
33,67090,1,2,2471.242857142857,71400.0,71316.0,10281.0,10200.0,10188.0,754.0,1755.0,2510.0,3027.0,4661.0
33,67090,1,1,2483.1428571428573,71148.0,71092.0,10280.0,10164.0,10156.0,1067.0,2602.0,3670.0,2714.0,3779.0
33,67116,1,2,2496.8333333333335,38718.0,38688.0,6618.0,6453.0,6448.0,921.0,1674.0,2595.0,2003.0,1853.0
33,67116,1,1,2505.2999999999997,38706.0,38682.0,6616.0,6451.0,6447.0,1119.0,2155.0,3276.0,1654.0,1521.0
33,67124,1,1,2468.3857142857146,124558.0,124537.0,18134.0,17794.0,17791.0,1541.0,3840.0,5381.0,4587.0,7823.0
33,67124,1,2,2461.585714285714,125188.0,125104.0,18151.0,17884.0,17872.0,1100.0,2580.0,3682.0,5237.0,8964.0
33,67157,1,2,2487.171428571429,8498.0,8498.0,1232.0,1214.0,1214.0,104.0,242.0,346.0,389.0,479.0
33,67157,1,1,2509.6428571428573,8498.0,8498.0,1232.0,1214.0,1214.0,213.0,354.0,567.0,314.0,333.0
33,67173,1,2,2468.4000000000005,86653.0,86632.0,12584.0,12379.0,12376.0,1192.0,1985.0,3177.0,3317.0,5884.0
33,67173,1,1,2488.3142857142857,86275.0,86240.0,12582.0,12325.0,12320.0,1650.0,3250.0,4900.0,2959.0,4466.0
33,67181,1,1,2459.585714285714,10920.0,10920.0,1611.0,1560.0,1560.0,113.0,344.0,457.0,384.0,719.0
33,67181,1,2,2442.085714285714,10948.0,10934.0,1611.0,1564.0,1562.0,75.0,198.0,273.0,376.0,914.0
33,67199,1,2,2455.2833333333333,20544.0,20544.0,3450.0,3424.0,3424.0,230.0,543.0,773.0,978.0,1673.0
33,67199,1,1,2475.116666666667,20442.0,20436.0,3452.0,3407.0,3406.0,355.0,787.0,1142.0,874.0,1390.0
33,67207,1,2,2462.86,18795.0,18790.0,3913.0,3759.0,3758.0,123.0,437.0,560.0,993.0,2205.0
33,67207,1,1,2509.8599999999997,18800.0,18785.0,3915.0,3760.0,3757.0,507.0,1148.0,1655.0,999.0,1107.0
33,67215,1,2,2495.3142857142852,153531.0,153503.0,22219.0,21933.0,21929.0,3063.0,4420.0,7484.0,6308.0,8140.0
33,67215,1,1,2509.3428571428567,152901.0,152859.0,22220.0,21843.0,21837.0,3960.0,6440.0,10402.0,5365.0,6075.0
33,67231,1,2,2465.1,15012.0,15000.0,2525.0,2502.0,2500.0,233.0,496.0,729.0,728.0,1043.0
33,67231,1,1,2475.116666666667,14964.0,14964.0,2521.0,2494.0,2494.0,296.0,661.0,957.0,633.0,904.0
33,67249,1,2,2457.7000000000003,36806.0,36764.0,5380.0,5258.0,5252.0,300.0,774.0,1074.0,1482.0,2698.0
33,67249,1,1,2480.7000000000003,36925.0,36890.0,5380.0,5275.0,5270.0,527.0,1361.0,1888.0,1384.0,2003.0
34,67280,1,2,2506.1,1650.0,1650.0,278.0,275.0,275.0,53.0,61.0,114.0,91.0,70.0
34,67280,1,1,2485.5833333333335,1638.0,1638.0,278.0,273.0,273.0,30.0,81.0,111.0,78.0,84.0
34,67314,1,2,2518.0857142857144,233415.0,233261.0,34048.0,33345.0,33323.0,6965.0,7757.0,14721.0,8950.0,9673.0
34,67314,1,1,2523.4999999999995,233380.0,233114.0,34048.0,33340.0,33302.0,7651.0,10365.0,18016.0,7387.0,7936.0
34,67322,1,2,2448.0,1295.0,1295.0,179.0,177.0,177.0,7.0,28.0,35.0,51.0,91.0
34,67322,1,1,2440.7333333333336,1302.0,1302.0,179.0,178.0,178.0,8.0,30.0,38.0,45.0,95.0
34,67330,1,2,2536.8285714285716,74984.0,74886.0,10898.0,10712.0,10698.0,2925.0,2597.0,5522.0,2656.0,2533.0
34,67330,1,1,2541.7714285714283,74690.0,74613.0,10900.0,10670.0,10659.0,3174.0,3362.0,6537.0,2124.0,2007.0
34,67348,1,2,2490.116666666667,14754.0,14754.0,2487.0,2459.0,2459.0,332.0,551.0,883.0,778.0,798.0
34,67348,1,1,2490.3166666666666,14718.0,14718.0,2487.0,2453.0,2453.0,352.0,704.0,1056.0,673.0,724.0
34,67355,1,2,2565.8,527.0,527.0,554.0,527.0,527.0,53.0,111.0,164.0,137.0,226.0
34,67355,1,1,2609.6,531.0,531.0,554.0,531.0,531.0,141.0,205.0,346.0,110.0,75.0
34,67413,1,2,2490.4714285714285,6769.0,6769.0,997.0,967.0,967.0,108.0,177.0,285.0,314.0,368.0
34,67413,1,1,2495.3857142857146,6783.0,6776.0,997.0,969.0,968.0,124.0,255.0,379.0,285.0,304.0
34,67421,1,1,2430.3500000000004,4860.0,4860.0,1249.0,1215.0,1215.0,88.0,279.0,367.0,284.0,564.0
34,67421,1,2,2440.3250000000003,4896.0,4892.0,1249.0,1224.0,1223.0,85.0,224.0,309.0,367.0,547.0
34,67439,1,2,2486.5142857142855,159054.0,158858.0,23205.0,22722.0,22694.0,3105.0,4042.0,7147.0,6029.0,9548.0
34,67439,1,1,2490.0714285714284,158592.0,158417.0,23202.0,22656.0,22631.0,3382.0,5547.0,8927.0,5342.0,8388.0
34,67447,1,2,2491.914285714286,161700.0,161623.0,23925.0,23100.0,23089.0,3480.0,4388.0,7869.0,6213.0,9017.0
