County Code,District Code,Subgroup ID,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met,Students with Scores
56,73759,74,2530.4166666666665,2088.0,2080.0,534.0,504.0,97.0,166.0,263.0,121.0,118.0,502.0
56,73759,80,2568.4428571428575,86544.0,86528.0,22502.0,21636.0,7672.0,7561.0,15235.0,4304.0,2096.0,21632.0
9,73783,80,2490.4214285714284,9168.0,9152.0,2358.0,2292.0,200.0,574.0,775.0,734.0,780.0,2288.0
9,73783,78,2390.75,976.0,976.0,158.0,144.0,11.0,31.0,42.0,56.0,46.0,144.0
37,73791,74,2507.7,3648.0,3632.0,936.0,912.0,166.0,242.0,409.0,224.0,277.0,908.0
37,73791,79,2511.75,752.0,752.0,118.0,116.0,25.0,35.0,60.0,32.0,24.0,116.0
37,73791,78,2499.1857142857143,80696.0,80624.0,20540.0,20174.0,2886.0,5148.0,8036.0,5556.0,6584.0,20156.0
37,73791,77,2580.4000000000005,3888.0,3872.0,972.0,972.0,404.0,348.0,751.0,128.0,92.0,968.0
37,73791,76,2614.514285714286,9456.0,9432.0,2402.0,2364.0,1446.0,580.0,2025.0,206.0,132.0,2358.0
37,73791,80,2573.314285714286,80104.0,80048.0,20412.0,20026.0,8089.0,6322.0,14410.0,3610.0,2005.0,20012.0
10,73809,80,2513.55,856.0,856.0,154.0,153.0,19.0,29.0,48.0,42.0,63.0,153.0
10,73809,78,2486.407142857143,17952.0,17952.0,4522.0,4488.0,408.0,1084.0,1492.0,1316.0,1680.0,4488.0
27,73825,80,2486.95,4584.0,4576.0,1218.0,1146.0,130.0,272.0,402.0,300.0,443.0,1144.0
27,73825,78,2454.8214285714284,32296.0,32256.0,8166.0,8074.0,442.0,1216.0,1658.0,2194.0,4223.0,8064.0
53,73833,80,2540.2,624.0,624.0,106.0,102.0,16.0,33.0,49.0,38.0,15.0,102.0
36,73858,78,2413.3,1008.0,1008.0,204.0,204.0,2.0,23.0,25.0,68.0,111.0,204.0
23,73866,80,2403.775,1128.0,1120.0,204.0,199.0,11.0,46.0,57.0,54.0,87.0,198.0
23,73866,78,2519.7,792.0,792.0,128.0,121.0,6.0,22.0,28.0,39.0,54.0,121.0
56,73874,74,2545.55,552.0,552.0,96.0,91.0,26.0,34.0,60.0,20.0,11.0,91.0
56,73874,76,2623.257142857143,9168.0,9168.0,2324.0,2292.0,1438.0,594.0,2032.0,206.0,54.0,2292.0
56,73874,78,2552.221428571429,3648.0,3648.0,932.0,912.0,248.0,318.0,566.0,236.0,110.0,912.0
56,73874,80,2576.2428571428572,23368.0,23368.0,6160.0,5842.0,2326.0,1914.0,4240.0,1136.0,466.0,5842.0
56,73874,144,2613.5099999999998,1472.0,1472.0,342.0,332.0,175.0,94.0,269.0,45.0,18.0,332.0
49,73882,80,2515.8642857142863,20424.0,20408.0,5254.0,5106.0,888.0,1446.0,2336.0,1498.0,1270.0,5102.0
49,73882,78,2474.9928571428572,20744.0,20744.0,5292.0,5186.0,338.0,1172.0,1510.0,1512.0,2164.0,5186.0
49,73882,144,2520.1071428571427,3088.0,3088.0,788.0,772.0,134.0,220.0,354.0,210.0,208.0,772.0
49,73882,74,2519.125,1008.0,1008.0,188.0,184.0,21.0,44.0,65.0,50.0,69.0,184.0
49,73882,76,2572.4666666666667,1408.0,1408.0,294.0,278.0,61.0,78.0,139.0,71.0,68.0,278.0
36,73890,74,2494.292857142857,1584.0,1584.0,404.0,396.0,32.0,116.0,148.0,126.0,122.0,396.0
36,73890,78,2497.2500000000005,5552.0,5552.0,1416.0,1388.0,162.0,354.0,516.0,466.0,406.0,1388.0
36,73890,80,2515.821428571429,6320.0,6312.0,1628.0,1580.0,302.0,436.0,739.0,448.0,392.0,1578.0
36,73890,144,2502.56,1440.0,1440.0,344.0,336.0,82.0,97.0,179.0,82.0,75.0,336.0
15,73908,78,2459.328571428571,29800.0,29792.0,7472.0,7450.0,396.0,1338.0,1734.0,2082.0,3633.0,7448.0
23,73916,80,2486.3285714285716,1960.0,1960.0,516.0,490.0,46.0,118.0,164.0,150.0,176.0,490.0
30,73924,78,2564.7285714285713,21472.0,21472.0,5420.0,5368.0,1962.0,1724.0,3686.0,1058.0,624.0,5368.0
30,73924,76,2634.221428571428,11168.0,11168.0,2804.0,2792.0,1904.0,638.0,2542.0,200.0,50.0,2792.0
30,73924,77,2607.042857142857,2136.0,2136.0,536.0,534.0,298.0,152.0,450.0,62.0,22.0,534.0
30,73924,74,2536.4928571428572,2256.0,2256.0,568.0,564.0,114.0,202.0,316.0,150.0,98.0,564.0
30,73924,144,2600.164285714286,6016.0,6016.0,1528.0,1504.0,774.0,438.0,1212.0,202.0,90.0,1504.0
30,73924,80,2592.35,40952.0,40936.0,10352.0,10238.0,4982.0,3068.0,8052.0,1494.0,692.0,10234.0
16,73932,78,2436.8285714285716,21656.0,21640.0,5514.0,5414.0,208.0,752.0,960.0,1200.0,3254.0,5410.0
56,73940,78,2495.4428571428575,24360.0,24360.0,6194.0,6090.0,772.0,1512.0,2284.0,1830.0,1976.0,6090.0
56,73940,76,2604.957142857143,2744.0,2744.0,696.0,686.0,358.0,216.0,574.0,60.0,52.0,686.0
56,73940,80,2569.6142857142854,21824.0,21816.0,5656.0,5456.0,1999.0,1788.0,3788.0,1108.0,560.0,5454.0
56,73940,144,2582.8642857142854,2408.0,2408.0,628.0,602.0,298.0,156.0,454.0,100.0,48.0,602.0
56,73940,74,2624.3500000000004,656.0,656.0,106.0,106.0,17.0,38.0,55.0,32.0,19.0,106.0
36,73957,144,2380.45,644.0,644.0,118.0,118.0,12.0,24.0,36.0,29.0,53.0,118.0
36,73957,76,2652.95,1184.0,1184.0,216.0,216.0,90.0,80.0,170.0,22.0,24.0,216.0
36,73957,78,2481.585714285714,30880.0,30880.0,7784.0,7720.0,676.0,1738.0,2414.0,2344.0,2962.0,7720.0
36,73957,74,2450.8571428571436,3840.0,3840.0,990.0,960.0,22.0,146.0,168.0,272.0,520.0,960.0
36,73957,80,2519.5071428571428,26264.0,26264.0,6668.0,6566.0,1212.0,1962.0,3174.0,1780.0,1612.0,6566.0
10,73965,77,2534.6099999999997,1496.0,1496.0,342.0,336.0,65.0,106.0,171.0,92.0,73.0,336.0
10,73965,76,2513.785714285714,16880.0,16880.0,4276.0,4220.0,718.0,1180.0,1898.0,1184.0,1138.0,4220.0
10,73965,74,2455.535714285714,11544.0,11520.0,2952.0,2886.0,128.0,474.0,603.0,829.0,1452.0,2880.0
10,73965,144,2513.671428571429,1960.0,1960.0,508.0,490.0,106.0,132.0,238.0,102.0,150.0,490.0
10,73965,78,2476.35,77280.0,77240.0,19572.0,19320.0,1612.0,4129.0,5743.0,5700.0,7875.0,19310.0
10,73965,80,2519.335714285714,20768.0,20720.0,5288.0,5192.0,1038.0,1469.0,2508.0,1404.0,1278.0,5180.0
34,73973,74,2462.964285714286,3848.0,3840.0,1000.0,962.0,66.0,182.0,248.0,276.0,438.0,960.0
34,73973,77,2610.375,992.0,992.0,174.0,174.0,49.0,67.0,116.0,37.0,21.0,174.0
34,73973,76,2533.9214285714284,2448.0,2448.0,632.0,612.0,158.0,194.0,352.0,122.0,138.0,612.0
34,73973,80,2515.335714285714,16384.0,16344.0,4206.0,4096.0,664.0,1236.0,1898.0,1139.0,1058.0,4086.0
34,73973,144,2496.4692307692308,2400.0,2400.0,603.0,591.0,82.0,144.0,226.0,180.0,185.0,591.0
34,73973,78,2489.092857142857,9832.0,9784.0,2510.0,2458.0,216.0,620.0,837.0,729.0,890.0,2446.0
3,73981,75,2434.125,904.0,904.0,178.0,167.0,12.0,34.0,46.0,44.0,77.0,167.0
3,73981,80,2505.5214285714287,22040.0,22008.0,5700.0,5510.0,817.0,1453.0,2272.0,1631.0,1605.0,5502.0
3,73981,78,2485.4428571428575,6744.0,6728.0,1744.0,1686.0,148.0,377.0,526.0,539.0,621.0,1682.0
3,73981,144,2504.1749999999997,1784.0,1784.0,448.0,426.0,48.0,120.0,168.0,113.0,145.0,426.0
10,73999,76,2528.5214285714287,2200.0,2200.0,552.0,550.0,158.0,140.0,298.0,124.0,128.0,550.0
10,73999,80,2525.0928571428567,3864.0,3864.0,988.0,966.0,236.0,264.0,500.0,226.0,240.0,966.0
10,73999,78,2489.4,36640.0,36640.0,9208.0,9160.0,900.0,2338.0,3238.0,2694.0,3228.0,9160.0
21,75002,76,2668.05,602.0,602.0,120.0,108.0,62.0,26.0,88.0,18.0,2.0,108.0
21,75002,144,2611.65,924.0,924.0,206.0,204.0,83.0,82.0,165.0,26.0,13.0,204.0
21,75002,80,2572.1749999999997,16751.0,16751.0,5024.0,4786.0,2108.0,1654.0,3762.0,740.0,284.0,4786.0
21,75002,78,2523.7999999999997,1918.0,1918.0,568.0,548.0,128.0,160.0,288.0,168.0,92.0,548.0
42,75010,78,2463.2916666666665,1520.0,1520.0,370.0,366.0,11.0,67.0,78.0,115.0,173.0,366.0
53,75028,80,2488.9444444444443,1184.0,1184.0,265.0,261.0,45.0,74.0,119.0,84.0,58.0,261.0
18,75036,80,2461.284615384615,1520.0,1504.0,371.0,369.0,25.0,62.0,88.0,118.0,163.0,366.0
36,75044,74,2437.4500000000003,7072.0,7048.0,1840.0,1768.0,60.0,240.0,300.0,417.0,1050.0,1762.0
36,75044,76,2579.566666666667,1016.0,1016.0,217.0,217.0,51.0,65.0,116.0,71.0,30.0,217.0
36,75044,78,2459.792857142857,116504.0,116456.0,29608.0,29126.0,1776.0,5128.0,6904.0,8070.0,14150.0,29114.0
36,75044,80,2484.992857142857,22192.0,22168.0,5708.0,5548.0,560.0,1380.0,1941.0,1539.0,2066.0,5542.0
36,75051,80,2464.0714285714284,2464.0,2464.0,640.0,616.0,46.0,98.0,144.0,182.0,290.0,616.0
36,75051,78,2458.6142857142854,2848.0,2848.0,744.0,712.0,52.0,100.0,152.0,210.0,350.0,712.0
36,75069,74,2477.4,6888.0,6864.0,1768.0,1722.0,146.0,322.0,469.0,554.0,698.0,1716.0
36,75069,76,2576.671428571429,4928.0,4928.0,1252.0,1232.0,540.0,324.0,864.0,210.0,158.0,1232.0
36,75069,77,2554.7916666666665,1504.0,1504.0,360.0,360.0,111.0,119.0,230.0,85.0,45.0,360.0
36,75069,78,2491.785714285714,52288.0,52272.0,13266.0,13072.0,1514.0,3186.0,4700.0,3756.0,4616.0,13068.0
36,75069,80,2542.6071428571436,23808.0,23808.0,6050.0,5952.0,1676.0,1736.0,3412.0,1404.0,1136.0,5952.0
36,75069,144,2545.464285714286,2152.0,2152.0,540.0,538.0,148.0,160.0,308.0,132.0,98.0,538.0
36,75077,144,2488.4583333333335,1392.0,1392.0,344.0,340.0,38.0,84.0,122.0,95.0,123.0,340.0
36,75077,80,2502.421428571429,42016.0,42016.0,10700.0,10504.0,1570.0,2612.0,4182.0,3116.0,3206.0,10504.0
36,75077,78,2468.5785714285707,51584.0,51576.0,13098.0,12896.0,902.0,2520.0,3422.0,3756.0,5718.0,12894.0
36,75077,74,2438.092857142857,9936.0,9936.0,2522.0,2484.0,84.0,320.0,404.0,644.0,1436.0,2484.0
36,75077,76,2554.4285714285716,2216.0,2216.0,560.0,554.0,188.0,146.0,334.0,118.0,102.0,554.0
31,75085,144,2561.3571428571427,6152.0,6136.0,1572.0,1538.0,526.0,502.0,1032.0,304.0,202.0,1534.0
31,75085,80,2562.242857142857,65176.0,65160.0,16592.0,16294.0,5381.0,5513.0,10895.0,3612.0,1786.0,16290.0
31,75085,78,2531.0642857142857,13680.0,13680.0,3476.0,3420.0,678.0,1162.0,1840.0,936.0,644.0,3420.0
31,75085,77,2573.600000000001,2720.0,2720.0,680.0,680.0,244.0,272.0,516.0,98.0,66.0,680.0
31,75085,74,2548.6249999999995,1536.0,1536.0,368.0,368.0,82.0,118.0,200.0,91.0,77.0,368.0
31,75085,76,2605.0785714285707,7616.0,7616.0,1916.0,1904.0,1018.0,534.0,1552.0,256.0,96.0,1904.0
1,75093,78,2514.4285714285716,10552.0,10552.0,2708.0,2638.0,472.0,814.0,1286.0,680.0,672.0,2638.0
1,75093,76,2622.2714285714283,42720.0,42720.0,10776.0,10680.0,6800.0,2580.0,9380.0,920.0,380.0,10680.0
1,75093,144,2574.871428571428,8128.0,8128.0,2088.0,2032.0,852.0,598.0,1450.0,362.0,220.0,2032.0
1,75093,77,2582.921428571429,4256.0,4256.0,1072.0,1064.0,414.0,404.0,818.0,206.0,40.0,1064.0
1,75093,74,2491.985714285714,3184.0,3176.0,820.0,796.0,100.0,226.0,326.0,184.0,284.0,794.0
1,75093,80,2561.1642857142856,21536.0,21536.0,5500.0,5384.0,1844.0,1772.0,3616.0,1108.0,660.0,5384.0
1,75101,144,2585.1142857142863,7080.0,7080.0,1800.0,1770.0,848.0,534.0,1382.0,214.0,174.0,1770.0
1,75101,80,2580.7285714285717,54496.0,54488.0,13916.0,13624.0,5682.0,4590.0,10274.0,2170.0,1180.0,13622.0
1,75101,77,2582.8642857142863,2176.0,2176.0,564.0,544.0,216.0,196.0,412.0,104.0,28.0,544.0
1,75101,78,2532.1428571428573,12328.0,12328.0,3132.0,3082.0,720.0,906.0,1626.0,836.0,620.0,3082.0
