,County Code,District Code,Subgroup ID,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met
5255,45,70136,144,730.0,710.0,304.0,292.0,284.0,942.0,1126.0,2068.0,461.0,391.0
5256,45,70169,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5257,45,70169,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5258,45,70169,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5259,45,70169,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260,45,73700,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5261,45,73700,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5262,45,73700,80,336.0,329.0,48.0,48.0,47.0,6.0,20.0,27.0,29.0,41.0
5263,45,73700,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5264,45,75267,74,352.0,352.0,44.0,44.0,44.0,2.0,12.0,14.0,30.0,44.0
5265,45,75267,75,1328.0,1328.0,308.0,292.0,292.0,112.0,395.0,507.0,1035.0,1962.0
5266,45,75267,76,608.0,608.0,76.0,76.0,76.0,28.0,50.0,78.0,38.0,36.0
5267,45,75267,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5268,45,75267,78,2912.0,2912.0,744.0,728.0,728.0,666.0,2199.0,2865.0,3948.0,4835.0
5269,45,75267,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5270,45,75267,80,13200.0,13192.0,3360.0,3300.0,3298.0,4653.0,10656.0,15309.0,16261.0,21231.0
5271,45,75267,144,832.0,832.0,130.0,130.0,130.0,55.0,117.0,172.0,195.0,153.0
5272,46,70177,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5273,46,70177,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5274,46,70177,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5275,46,70177,78,408.0,408.0,52.0,51.0,51.0,10.0,28.0,38.0,38.0,26.0
5276,46,70177,80,2616.0,2616.0,664.0,654.0,654.0,1147.0,3106.0,4253.0,3782.0,2429.0
5277,46,70177,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5278,47,10470,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279,47,10470,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5280,47,10470,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5281,47,10470,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5282,47,70185,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5283,47,70185,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5284,47,70185,78,322.0,322.0,46.0,46.0,46.0,0.0,10.0,10.0,28.0,54.0
5285,47,70185,80,1092.0,1078.0,304.0,290.0,288.0,627.0,1241.0,1868.0,555.0,767.0
5286,47,70185,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5287,47,70193,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5288,47,70193,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5289,47,70201,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5290,47,70201,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5291,47,70201,78,308.0,308.0,44.0,44.0,44.0,16.0,18.0,34.0,20.0,34.0
5292,47,70201,80,1393.0,1393.0,400.0,398.0,398.0,849.0,2037.0,2887.0,1750.0,936.0
5293,47,70201,144,238.0,238.0,34.0,34.0,34.0,14.0,18.0,32.0,22.0,14.0
5294,47,70227,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5295,47,70227,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5296,47,70227,80,280.0,280.0,40.0,40.0,40.0,4.0,14.0,18.0,22.0,40.0
5297,47,70227,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5298,47,70243,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5299,47,70243,78,198.0,198.0,34.0,33.0,33.0,6.0,22.0,28.0,18.0,20.0
5300,47,70243,80,532.0,532.0,80.0,76.0,76.0,22.0,24.0,46.0,61.0,45.0
5301,47,70243,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5302,47,70250,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5303,47,70250,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5304,47,70250,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5305,47,70250,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5306,47,70250,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5307,47,70292,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5308,47,70292,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5309,47,70318,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5310,47,70318,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5311,47,70318,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5312,47,70318,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5313,47,70318,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5314,47,70326,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5315,47,70326,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5316,47,70326,78,168.0,168.0,24.0,24.0,24.0,2.0,6.0,8.0,14.0,26.0
5317,47,70326,80,1386.0,1386.0,396.0,396.0,396.0,628.0,1410.0,2037.0,1812.0,1694.0
5318,47,70326,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5319,47,70334,75,336.0,336.0,48.0,48.0,48.0,2.0,16.0,18.0,34.0,44.0
5320,47,70334,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5321,47,70334,80,308.0,308.0,44.0,44.0,44.0,6.0,24.0,30.0,20.0,38.0
5322,47,70334,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5323,47,70359,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5324,47,70359,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5325,47,70359,80,294.0,294.0,42.0,42.0,42.0,8.0,8.0,16.0,26.0,42.0
5326,47,70359,144,144.0,144.0,24.0,24.0,24.0,2.0,12.0,14.0,16.0,18.0
5327,47,70367,75,77.0,77.0,12.0,11.0,11.0,0.0,1.0,1.0,3.0,7.0
5328,47,70367,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5329,47,70367,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5330,47,70367,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5331,47,70375,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5332,47,70375,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5333,47,70375,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5334,47,70375,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5335,47,70383,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5336,47,70383,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5337,47,70383,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5338,47,70409,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5339,47,70409,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5340,47,70409,80,371.0,371.0,56.0,53.0,53.0,10.0,26.0,36.0,36.0,34.0
5341,47,70409,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5342,47,70417,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5343,47,70417,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5344,47,70417,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5345,47,70417,78,204.0,204.0,34.0,34.0,34.0,4.0,12.0,16.0,22.0,30.0
5346,47,70417,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5347,47,70417,80,182.0,182.0,28.0,26.0,26.0,2.0,12.0,14.0,26.0,12.0
5348,47,70417,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5349,47,70425,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350,47,70425,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5351,47,70425,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5352,47,70425,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5353,47,70425,78,707.0,707.0,128.0,127.0,127.0,52.0,153.0,206.0,186.0,117.0
5354,47,70425,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5355,47,70425,80,3892.0,3892.0,1184.0,1112.0,1112.0,3017.0,5076.0,8093.0,3877.0,3598.0
5356,47,70425,144,110.0,110.0,24.0,22.0,22.0,4.0,14.0,18.0,16.0,10.0
5357,47,70458,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5358,47,70458,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5359,47,70458,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5360,47,70458,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5361,47,70458,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5362,47,70466,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5363,47,70466,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5364,47,70466,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5365,47,70466,78,100.0,100.0,104.0,100.0,100.0,40.0,144.0,184.0,136.0,80.0
5366,47,70466,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5367,47,70466,80,310.0,310.0,324.0,310.0,310.0,202.0,442.0,644.0,311.0,286.0
5368,47,70466,144,72.0,72.0,72.0,72.0,72.0,24.0,80.0,104.0,96.0,88.0
5369,47,70482,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5370,47,70482,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5371,47,70482,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5372,47,70482,78,637.0,637.0,118.0,116.0,116.0,5.0,117.0,122.0,161.0,182.0
5373,47,70482,80,1365.0,1365.0,412.0,390.0,390.0,591.0,920.0,1510.0,1882.0,2067.0
5374,47,70482,144,192.0,192.0,32.0,32.0,32.0,6.0,12.0,18.0,28.0,18.0
5375,47,70490,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5376,47,70490,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5377,47,70490,80,266.0,259.0,38.0,38.0,37.0,2.0,14.0,16.0,23.0,37.0
5378,47,70490,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5379,47,70508,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,47,70508,75,1498.0,1498.0,428.0,428.0,428.0,682.0,1221.0,1903.0,1478.0,2611.0
5381,47,70508,76,156.0,156.0,26.0,26.0,26.0,6.0,16.0,22.0,14.0,16.0
5382,47,70508,78,1414.0,1407.0,404.0,404.0,402.0,621.0,1397.0,2017.0,1761.0,1877.0
5383,47,70508,80,5131.0,5131.0,1488.0,1466.0,1466.0,3193.0,5935.0,9127.0,6489.0,4908.0
5384,47,70508,144,588.0,588.0,86.0,84.0,84.0,22.0,42.0,64.0,32.0,72.0
5385,47,70516,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5386,47,70516,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5387,47,70516,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5388,47,70516,78,72.0,72.0,76.0,72.0,72.0,24.0,72.0,96.0,72.0,120.0
5389,47,70516,80,338.0,338.0,352.0,338.0,338.0,238.0,494.0,731.0,289.0,331.0
5390,47,70516,144,72.0,72.0,76.0,72.0,72.0,48.0,120.0,168.0,40.0,80.0
5391,47,73684,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5392,47,73684,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5393,47,73684,78,1040.0,1040.0,208.0,206.0,206.0,170.0,241.0,411.0,405.0,832.0
5394,47,73684,80,1200.0,1200.0,216.0,210.0,210.0,97.0,250.0,347.0,458.0,455.0
5395,47,73684,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5396,47,76455,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5397,47,76455,75,768.0,768.0,96.0,96.0,96.0,12.0,38.0,50.0,76.0,66.0
5398,47,76455,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5399,47,76455,78,704.0,704.0,112.0,112.0,112.0,60.0,117.0,177.0,128.0,143.0
5400,47,76455,80,3264.0,3264.0,836.0,816.0,816.0,3032.0,4000.0,7032.0,3575.0,2449.0
5401,47,76455,144,528.0,528.0,66.0,66.0,66.0,14.0,32.0,46.0,46.0,40.0
5402,48,10488,74,160.0,160.0,34.0,32.0,32.0,0.0,2.0,2.0,10.0,52.0
5403,48,10488,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5404,48,10488,78,170.0,170.0,82.0,56.0,56.0,0.0,8.0,8.0,28.0,187.0
5405,48,10488,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5406,48,10488,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5407,48,70524,74,3208.0,3208.0,844.0,802.0,802.0,864.0,2611.0,3475.0,4024.0,5333.0
5408,48,70524,75,189.0,189.0,28.0,27.0,27.0,10.0,14.0,24.0,14.0,16.0
5409,48,70524,76,1816.0,1816.0,463.0,444.0,444.0,2882.0,2363.0,5245.0,988.0,427.0
5410,48,70524,77,2728.0,2728.0,720.0,682.0,682.0,2852.0,4562.0,7415.0,2365.0,1132.0
5411,48,70524,78,7416.0,7416.0,1984.0,1854.0,1854.0,3762.0,8992.0,12754.0,9335.0,7575.0
5412,48,70524,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5413,48,70524,80,17528.0,17528.0,4672.0,4382.0,4382.0,20335.0,22626.0,42960.0,16553.0,10599.0
5414,48,70524,144,5216.0,5216.0,1380.0,1304.0,1304.0,4965.0,6782.0,11747.0,5172.0,3945.0
5415,48,70532,74,416.0,416.0,52.0,52.0,52.0,0.0,4.0,4.0,32.0,68.0
5416,48,70532,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5417,48,70532,76,266.0,266.0,38.0,38.0,38.0,22.0,22.0,44.0,12.0,20.0
5418,48,70532,77,288.0,288.0,36.0,36.0,36.0,26.0,18.0,44.0,16.0,12.0
5419,48,70532,78,15696.0,15672.0,4098.0,3924.0,3918.0,4805.0,12946.0,17751.0,18184.0,26849.0
5420,48,70532,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5421,48,70532,80,8384.0,8376.0,2152.0,2096.0,2094.0,5969.0,9194.0,15163.0,10252.0,8122.0
5422,48,70532,144,912.0,912.0,166.0,160.0,160.0,166.0,253.0,418.0,280.0,262.0
5423,48,70540,74,29152.0,29112.0,7532.0,7288.0,7278.0,8069.0,19527.0,27597.0,30535.0,58475.0
5424,48,70540,75,944.0,944.0,152.0,150.0,150.0,53.0,145.0,199.0,153.0,248.0
5425,48,70540,76,9984.0,9984.0,2532.0,2496.0,2496.0,11657.0,11630.0,23286.0,9273.0,7377.0
5426,48,70540,77,16008.0,16008.0,4052.0,4002.0,4002.0,17401.0,20337.0,37738.0,15611.0,10684.0
5427,48,70540,78,77504.0,77464.0,19854.0,19376.0,19366.0,25803.0,61114.0,86923.0,81490.0,141602.0
5428,48,70540,79,2040.0,2024.0,532.0,510.0,506.0,475.0,1894.0,2370.0,2269.0,3521.0
5429,48,70540,80,34656.0,34608.0,8914.0,8664.0,8652.0,32374.0,37973.0,70348.0,32602.0,35677.0
5430,48,70540,144,12904.0,12880.0,3308.0,3226.0,3220.0,10663.0,13084.0,23746.0,13622.0,14248.0
5431,48,70565,74,5264.0,5264.0,1356.0,1316.0,1316.0,1697.0,5096.0,6793.0,6709.0,7554.0
5432,48,70565,75,210.0,210.0,32.0,30.0,30.0,6.0,20.0,26.0,20.0,14.0
5433,48,70565,76,1784.0,1784.0,448.0,446.0,446.0,2348.0,2402.0,4750.0,1462.0,924.0
5434,48,70565,77,5040.0,5040.0,1296.0,1260.0,1260.0,6116.0,7413.0,13529.0,4428.0,2202.0
5435,48,70565,78,10608.0,10600.0,2720.0,2652.0,2650.0,5467.0,11784.0,17251.0,14611.0,10571.0
5436,48,70565,79,528.0,528.0,70.0,66.0,66.0,16.0,42.0,58.0,38.0,36.0
5437,48,70565,80,18104.0,18096.0,4718.0,4526.0,4524.0,14811.0,22946.0,37758.0,20793.0,13865.0
5438,48,70565,144,4896.0,4896.0,1244.0,1224.0,1224.0,3401.0,6266.0,9667.0,6358.0,3559.0
5439,48,70573,74,5704.0,5704.0,1510.0,1426.0,1426.0,1679.0,4434.0,6112.0,6674.0,10029.0
5440,48,70573,75,648.0,648.0,88.0,81.0,81.0,32.0,38.0,70.0,40.0,52.0
5441,48,70573,76,2400.0,2400.0,612.0,600.0,600.0,2753.0,2992.0,5744.0,2353.0,1502.0
5442,48,70573,77,2688.0,2680.0,688.0,672.0,670.0,2857.0,3653.0,6509.0,2605.0,1638.0
5443,48,70573,78,38104.0,38088.0,9762.0,9526.0,9522.0,14656.0,36340.0,50993.0,45638.0,55780.0
5444,48,70573,79,648.0,648.0,106.0,104.0,104.0,46.0,120.0,166.0,115.0,135.0
5445,48,70573,80,41440.0,41440.0,10576.0,10360.0,10360.0,35598.0,51148.0,86746.0,44632.0,34381.0
5446,48,70573,144,7856.0,7856.0,2008.0,1964.0,1964.0,5028.0,8868.0,13897.0,8709.0,8818.0
5447,48,70581,74,30904.0,30736.0,8132.0,7726.0,7684.0,3732.0,13573.0,17305.0,25993.0,80316.0
5448,48,70581,75,384.0,384.0,50.0,48.0,48.0,14.0,14.0,28.0,20.0,48.0
5449,48,70581,76,2896.0,2888.0,756.0,724.0,722.0,1899.0,2780.0,4679.0,3022.0,3883.0
5450,48,70581,77,15888.0,15864.0,4048.0,3972.0,3966.0,11345.0,17677.0,29022.0,18571.0,15959.0
5451,48,70581,78,45064.0,44944.0,11620.0,11266.0,11236.0,7945.0,28449.0,36396.0,46776.0,97084.0
5452,48,70581,79,2208.0,2208.0,568.0,552.0,552.0,576.0,1494.0,2070.0,2623.0,4139.0
5453,48,70581,80,8160.0,8112.0,2104.0,2040.0,2028.0,3810.0,7050.0,10859.0,8695.0,13085.0
5454,48,70581,144,2400.0,2376.0,636.0,600.0,594.0,732.0,1754.0,2486.0,3165.0,3950.0
5455,49,10496,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5456,49,10496,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5457,49,10496,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5458,49,10496,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5459,49,10496,78,696.0,696.0,202.0,131.0,131.0,0.0,9.0,9.0,67.0,448.0
5460,49,10496,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5461,49,10496,80,528.0,528.0,134.0,89.0,89.0,3.0,38.0,41.0,53.0,263.0
5462,49,70599,78,250.0,250.0,56.0,50.0,50.0,16.0,24.0,40.0,30.0,30.0
5463,49,70599,80,400.0,400.0,130.0,126.0,126.0,304.0,178.0,482.0,188.0,86.0
5464,49,70607,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5465,49,70607,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5466,49,70607,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5467,49,70607,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5468,49,70607,78,549.0,549.0,398.0,366.0,366.0,264.0,433.0,698.0,311.0,455.0
5469,49,70607,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5470,49,70607,80,2436.0,2436.0,1326.0,1218.0,1218.0,1521.0,1576.0,3097.0,983.0,791.0
5471,49,70607,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5472,49,70615,74,125.0,125.0,26.0,25.0,25.0,6.0,8.0,14.0,10.0,26.0
5473,49,70615,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5474,49,70615,76,300.0,300.0,62.0,60.0,60.0,26.0,28.0,54.0,28.0,38.0
5475,49,70615,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5476,49,70615,78,8030.0,8030.0,3260.0,3212.0,3212.0,3348.0,6317.0,9666.0,9493.0,12962.0
5477,49,70615,80,900.0,900.0,364.0,360.0,360.0,670.0,781.0,1451.0,875.0,1274.0
5478,49,70615,144,110.0,110.0,24.0,22.0,22.0,6.0,14.0,20.0,22.0,2.0
5479,49,70623,74,110.0,110.0,22.0,22.0,22.0,4.0,24.0,28.0,12.0,4.0
5480,49,70623,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5481,49,70623,76,250.0,250.0,50.0,50.0,50.0,30.0,36.0,66.0,22.0,12.0
5482,49,70623,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5483,49,70623,78,950.0,950.0,388.0,380.0,380.0,588.0,1126.0,1714.0,1550.0,536.0
5484,49,70623,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5485,49,70623,80,3780.0,3780.0,1536.0,1512.0,1512.0,4577.0,5006.0,9582.0,3962.0,1575.0
5486,49,70623,144,350.0,350.0,96.0,94.0,94.0,122.0,161.0,283.0,93.0,0.0
5487,49,70649,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5488,49,70649,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5489,49,70649,78,1414.0,1414.0,392.0,389.0,389.0,213.0,1179.0,1392.0,1634.0,1642.0
5490,49,70649,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5491,49,70649,80,840.0,840.0,200.0,196.0,196.0,143.0,502.0,646.0,318.0,604.0
5492,49,70649,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5493,49,70656,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5494,49,70656,75,308.0,308.0,44.0,44.0,44.0,10.0,12.0,22.0,24.0,42.0
5495,49,70656,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5496,49,70656,78,6896.0,6896.0,1740.0,1724.0,1724.0,1523.0,4234.0,5756.0,8176.0,13652.0
5497,49,70656,80,4456.0,4456.0,1128.0,1114.0,1114.0,2919.0,4536.0,7455.0,5029.0,5339.0
5498,49,70656,144,320.0,320.0,40.0,40.0,40.0,10.0,20.0,30.0,18.0,32.0
5499,49,70672,78,190.0,190.0,38.0,38.0,38.0,12.0,30.0,42.0,16.0,18.0
5500,49,70672,80,655.0,655.0,248.0,247.0,247.0,517.0,812.0,1329.0,455.0,191.0
5501,49,70672,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502,49,70680,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,49,70680,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5504,49,70680,78,840.0,840.0,192.0,192.0,192.0,34.0,248.0,282.0,582.0,672.0
5505,49,70680,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5506,49,70680,80,1995.0,1981.0,592.0,570.0,566.0,1140.0,2343.0,3484.0,2179.0,2318.0
5507,49,70680,144,259.0,259.0,37.0,37.0,37.0,10.0,2.0,12.0,20.0,42.0
5508,49,70698,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5509,49,70698,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5510,49,70706,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,49,70706,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,49,70706,78,1312.0,1312.0,314.0,310.0,310.0,218.0,1053.0,1270.0,1567.0,1503.0
5513,49,70706,80,720.0,720.0,90.0,90.0,90.0,44.0,60.0,104.0,44.0,32.0
5514,49,70706,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5515,49,70714,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5516,49,70714,76,238.0,238.0,34.0,34.0,34.0,54.0,12.0,66.0,2.0,0.0
5517,49,70714,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5518,49,70714,78,1162.0,1162.0,306.0,298.0,298.0,631.0,945.0,1577.0,771.0,633.0
5519,49,70714,80,4473.0,4473.0,1322.0,1278.0,1278.0,7359.0,5041.0,12400.0,3242.0,2251.0
5520,49,70714,144,560.0,560.0,84.0,80.0,80.0,48.0,72.0,120.0,28.0,12.0
5521,49,70722,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5522,49,70722,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
