County Code,District Code,Subgroup ID,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Total Standard Exceeeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met,Students with Scores
43,69419,76,129458.0,129416.0,37724.0,36988.0,25310.0,8152.0,33463.0,2442.0,1083.0,36976.0
43,69419,77,1428.0,1428.0,374.0,370.0,130.0,110.0,240.0,85.0,45.0,370.0
43,69419,78,8365.0,8365.0,2478.0,2390.0,378.0,578.0,956.0,604.0,830.0,2390.0
43,69419,79,252.0,252.0,36.0,36.0,10.0,13.0,23.0,8.0,5.0,36.0
43,69419,80,26642.0,26635.0,8012.0,7612.0,3730.0,2234.0,5964.0,1110.0,538.0,7610.0
43,69419,144,5180.0,5180.0,1564.0,1480.0,784.0,414.0,1198.0,192.0,90.0,1480.0
43,69427,74,554.0,550.0,608.0,554.0,50.0,144.0,196.0,112.0,246.0,550.0
43,69427,75,58.0,58.0,68.0,58.0,6.0,6.0,12.0,16.0,30.0,58.0
43,69427,76,8626.0,8620.0,8872.0,8626.0,3948.0,2560.0,6508.0,1204.0,912.0,8620.0
43,69427,77,1720.0,1720.0,1800.0,1720.0,400.0,546.0,946.0,424.0,350.0,1720.0
43,69427,78,9298.0,9280.0,10416.0,9298.0,862.0,2148.0,3012.0,2416.0,3874.0,9280.0
43,69427,79,98.0,98.0,108.0,98.0,4.0,30.0,34.0,36.0,28.0,98.0
43,69427,80,1959.0,1959.0,1398.0,1306.0,444.0,368.0,812.0,262.0,232.0,1306.0
43,69427,144,416.0,414.0,448.0,416.0,148.0,116.0,264.0,84.0,66.0,414.0
43,69435,74,1764.0,1764.0,508.0,504.0,70.0,114.0,184.0,118.0,202.0,504.0
43,69435,75,294.0,294.0,46.0,42.0,13.0,9.0,22.0,7.0,13.0,42.0
43,69435,76,64547.0,64533.0,18532.0,18442.0,9444.0,5278.0,14722.0,2370.0,1350.0,18438.0
43,69435,77,8071.0,8071.0,2332.0,2306.0,550.0,766.0,1316.0,534.0,456.0,2306.0
43,69435,78,28371.0,28371.0,8238.0,8106.0,602.0,1460.0,2062.0,2190.0,3854.0,8106.0
43,69435,79,532.0,525.0,76.0,76.0,5.0,21.0,26.0,18.0,31.0,75.0
43,69435,80,7161.0,7161.0,2084.0,2046.0,676.0,624.0,1300.0,442.0,304.0,2046.0
43,69435,144,4662.0,4662.0,1332.0,1332.0,494.0,350.0,844.0,276.0,212.0,1332.0
43,69450,74,1022.0,1022.0,264.0,264.0,28.0,43.0,71.0,57.0,136.0,264.0
43,69450,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69450,76,25193.0,25179.0,7352.0,7198.0,2668.0,2163.0,4830.0,1394.0,972.0,7194.0
43,69450,77,2884.0,2884.0,840.0,824.0,196.0,260.0,456.0,218.0,150.0,824.0
43,69450,78,42665.0,42546.0,12400.0,12190.0,855.0,2313.0,3169.0,3517.0,5501.0,12156.0
43,69450,79,266.0,266.0,38.0,38.0,4.0,8.0,12.0,11.0,15.0,38.0
43,69450,80,1029.0,1015.0,292.0,268.0,71.0,81.0,152.0,51.0,63.0,264.0
43,69450,144,1456.0,1456.0,420.0,416.0,112.0,118.0,230.0,94.0,92.0,416.0
43,69468,74,84.0,84.0,92.0,84.0,16.0,16.0,32.0,14.0,38.0,84.0
43,69468,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69468,76,6230.0,6228.0,6388.0,6230.0,4742.0,1060.0,5802.0,308.0,120.0,6228.0
43,69468,77,254.0,254.0,268.0,254.0,68.0,100.0,168.0,52.0,34.0,254.0
43,69468,78,1446.0,1446.0,1588.0,1446.0,142.0,342.0,484.0,408.0,554.0,1446.0
43,69468,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69468,80,1844.0,1844.0,2016.0,1844.0,940.0,528.0,1468.0,222.0,154.0,1844.0
43,69468,144,540.0,540.0,564.0,540.0,332.0,132.0,464.0,40.0,36.0,540.0
43,69484,74,1184.0,1184.0,300.0,288.0,80.0,85.0,165.0,65.0,58.0,288.0
43,69484,75,462.0,462.0,66.0,66.0,15.0,22.0,37.0,14.0,15.0,66.0
43,69484,76,3752.0,3752.0,944.0,938.0,464.0,264.0,728.0,124.0,86.0,938.0
43,69484,77,2000.0,2000.0,508.0,500.0,184.0,172.0,356.0,86.0,58.0,500.0
43,69484,78,67704.0,67624.0,17282.0,16926.0,2131.0,3893.0,6025.0,4537.0,6363.0,16906.0
43,69484,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69484,80,16160.0,16160.0,4160.0,4040.0,1402.0,1208.0,2610.0,822.0,608.0,4040.0
43,69484,144,1808.0,1808.0,460.0,452.0,172.0,116.0,288.0,94.0,70.0,452.0
43,69492,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69492,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69492,80,208.0,208.0,86.0,80.0,45.0,16.0,61.0,11.0,8.0,80.0
43,69492,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69500,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69500,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69500,76,280.0,280.0,42.0,40.0,13.0,18.0,31.0,6.0,3.0,40.0
43,69500,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69500,78,476.0,476.0,98.0,94.0,25.0,33.0,58.0,26.0,10.0,94.0
43,69500,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69500,80,3941.0,3941.0,1172.0,1126.0,450.0,390.0,840.0,200.0,86.0,1126.0
43,69500,144,546.0,546.0,102.0,102.0,38.0,30.0,68.0,22.0,12.0,102.0
43,69518,74,224.0,224.0,32.0,32.0,15.0,7.0,22.0,6.0,4.0,32.0
43,69518,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69518,76,14203.0,14203.0,4100.0,4058.0,3006.0,788.0,3794.0,186.0,78.0,4058.0
43,69518,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69518,78,3094.0,3094.0,908.0,884.0,250.0,242.0,492.0,184.0,208.0,884.0
43,69518,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69518,80,24384.0,24384.0,6194.0,6096.0,3446.0,1780.0,5226.0,654.0,216.0,6096.0
43,69518,144,5152.0,5152.0,1488.0,1472.0,966.0,332.0,1298.0,112.0,62.0,1472.0
43,69526,74,144.0,144.0,24.0,24.0,8.0,10.0,18.0,4.0,2.0,24.0
43,69526,75,170.0,170.0,34.0,34.0,16.0,10.0,26.0,5.0,3.0,34.0
43,69526,76,5481.0,5474.0,1596.0,1566.0,980.0,378.0,1358.0,148.0,60.0,1564.0
43,69526,77,77.0,77.0,11.0,11.0,5.0,2.0,7.0,2.0,2.0,11.0
43,69526,78,2380.0,2380.0,692.0,680.0,172.0,256.0,428.0,142.0,110.0,680.0
43,69526,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69526,80,23051.0,23051.0,6716.0,6586.0,2832.0,2260.0,5092.0,1040.0,454.0,6586.0
43,69526,144,1477.0,1477.0,406.0,390.0,212.0,100.0,312.0,64.0,14.0,390.0
43,69534,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69534,76,948.0,948.0,976.0,948.0,686.0,178.0,864.0,56.0,28.0,948.0
43,69534,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69534,78,210.0,210.0,236.0,210.0,64.0,76.0,140.0,36.0,34.0,210.0
43,69534,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69534,80,1492.0,1490.0,1604.0,1492.0,584.0,482.0,1068.0,240.0,184.0,1490.0
43,69534,144,296.0,296.0,344.0,296.0,128.0,96.0,224.0,50.0,22.0,296.0
43,69542,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69542,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69542,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69542,78,4291.0,4291.0,1240.0,1226.0,94.0,276.0,370.0,408.0,448.0,1226.0
43,69542,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69542,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69542,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69575,74,1169.0,1169.0,316.0,314.0,74.0,88.0,162.0,76.0,76.0,314.0
43,69575,75,287.0,287.0,42.0,41.0,3.0,11.0,14.0,9.0,18.0,41.0
43,69575,76,10801.0,10801.0,3198.0,3086.0,2074.0,640.0,2714.0,236.0,136.0,3086.0
43,69575,77,1036.0,1036.0,246.0,246.0,115.0,69.0,184.0,42.0,20.0,246.0
43,69575,78,13832.0,13832.0,4028.0,3952.0,474.0,994.0,1468.0,1182.0,1302.0,3952.0
43,69575,79,168.0,168.0,24.0,24.0,7.0,5.0,12.0,8.0,4.0,24.0
43,69575,80,11606.0,11606.0,3412.0,3316.0,1594.0,942.0,2536.0,516.0,264.0,3316.0
43,69575,144,3108.0,3108.0,900.0,888.0,412.0,256.0,668.0,160.0,60.0,888.0
43,69583,74,1184.0,1184.0,254.0,236.0,42.0,67.0,109.0,54.0,73.0,236.0
43,69583,75,360.0,360.0,52.0,45.0,7.0,9.0,16.0,13.0,16.0,45.0
43,69583,76,6368.0,6360.0,1604.0,1592.0,727.0,496.0,1224.0,212.0,156.0,1590.0
43,69583,77,1656.0,1656.0,378.0,376.0,140.0,126.0,266.0,77.0,33.0,376.0
43,69583,78,37880.0,37856.0,9622.0,9470.0,794.0,1929.0,2723.0,2608.0,4139.0,9464.0
43,69583,79,304.0,304.0,38.0,38.0,9.0,10.0,19.0,8.0,11.0,38.0
43,69583,80,21384.0,21384.0,5452.0,5346.0,1650.0,1658.0,3308.0,1164.0,874.0,5346.0
43,69583,144,1696.0,1696.0,396.0,392.0,83.0,124.0,207.0,99.0,86.0,392.0
43,69591,74,784.0,784.0,138.0,138.0,15.0,56.0,71.0,34.0,33.0,138.0
43,69591,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69591,76,5481.0,5481.0,1598.0,1566.0,1032.0,302.0,1334.0,146.0,86.0,1566.0
43,69591,77,1260.0,1260.0,322.0,322.0,103.0,101.0,204.0,90.0,28.0,322.0
43,69591,78,18774.0,18774.0,5460.0,5364.0,808.0,1328.0,2136.0,1526.0,1702.0,5364.0
43,69591,79,228.0,228.0,38.0,38.0,10.0,9.0,19.0,10.0,9.0,38.0
43,69591,80,13062.0,13062.0,3812.0,3732.0,2312.0,866.0,3178.0,368.0,186.0,3732.0
43,69591,144,4564.0,4564.0,1312.0,1304.0,804.0,252.0,1056.0,156.0,92.0,1304.0
43,69609,74,44.0,44.0,52.0,44.0,10.0,14.0,24.0,10.0,10.0,44.0
43,69609,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69609,76,868.0,868.0,952.0,868.0,668.0,124.0,792.0,50.0,26.0,868.0
43,69609,77,120.0,120.0,124.0,120.0,48.0,34.0,82.0,24.0,14.0,120.0
43,69609,78,1012.0,1008.0,1100.0,1012.0,176.0,278.0,452.0,220.0,338.0,1008.0
43,69609,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69609,80,1516.0,1514.0,1764.0,1516.0,930.0,364.0,1294.0,120.0,102.0,1514.0
43,69609,144,120.0,120.0,140.0,120.0,68.0,30.0,98.0,10.0,12.0,120.0
43,69617,74,434.0,434.0,64.0,62.0,8.0,18.0,26.0,15.0,21.0,62.0
43,69617,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69617,76,3178.0,3178.0,920.0,908.0,292.0,274.0,566.0,212.0,130.0,908.0
43,69617,77,441.0,441.0,75.0,74.0,16.0,21.0,37.0,19.0,18.0,74.0
43,69617,78,15911.0,15897.0,4592.0,4546.0,264.0,873.0,1137.0,1283.0,2126.0,4542.0
43,69617,79,294.0,294.0,42.0,42.0,5.0,13.0,18.0,15.0,9.0,42.0
43,69617,80,714.0,714.0,124.0,124.0,32.0,42.0,74.0,21.0,29.0,124.0
43,69617,144,288.0,288.0,48.0,48.0,6.0,14.0,20.0,17.0,11.0,48.0
43,69625,74,3675.0,3668.0,1064.0,1050.0,110.0,220.0,330.0,290.0,428.0,1048.0
43,69625,75,322.0,322.0,46.0,46.0,7.0,9.0,16.0,13.0,17.0,46.0
43,69625,76,20265.0,20265.0,5868.0,5790.0,2432.0,1752.0,4184.0,1052.0,554.0,5790.0
43,69625,77,3437.0,3430.0,1000.0,982.0,272.0,332.0,606.0,236.0,140.0,980.0
43,69625,78,45381.0,45297.0,13184.0,12966.0,1154.0,2688.0,3844.0,3679.0,5447.0,12942.0
43,69625,79,742.0,742.0,138.0,134.0,17.0,23.0,40.0,36.0,58.0,134.0
43,69625,80,16597.0,16590.0,4816.0,4742.0,1254.0,1522.0,2778.0,1146.0,818.0,4740.0
43,69625,144,4585.0,4585.0,1336.0,1310.0,420.0,368.0,788.0,278.0,244.0,1310.0
43,69633,74,280.0,280.0,42.0,40.0,10.0,9.0,19.0,7.0,14.0,40.0
43,69633,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69633,76,2863.0,2856.0,824.0,818.0,218.0,292.0,511.0,164.0,142.0,816.0
43,69633,77,616.0,616.0,110.0,110.0,36.0,38.0,74.0,22.0,14.0,110.0
43,69633,78,3164.0,3157.0,944.0,904.0,80.0,186.0,267.0,234.0,402.0,902.0
43,69633,79,196.0,196.0,28.0,28.0,5.0,12.0,17.0,6.0,5.0,28.0
43,69633,80,476.0,476.0,68.0,68.0,15.0,24.0,39.0,12.0,17.0,68.0
43,69633,144,200.0,200.0,42.0,40.0,11.0,15.0,26.0,6.0,8.0,40.0
43,69641,74,1304.0,1304.0,329.0,295.0,61.0,58.0,119.0,70.0,106.0,295.0
43,69641,75,144.0,144.0,30.0,24.0,9.0,7.0,16.0,5.0,3.0,24.0
43,69641,76,32568.0,32568.0,9728.0,8142.0,5984.0,1560.0,7544.0,442.0,156.0,8142.0
43,69641,77,632.0,632.0,122.0,106.0,53.0,34.0,87.0,11.0,8.0,106.0
43,69641,78,11632.0,11632.0,3320.0,2908.0,670.0,752.0,1422.0,762.0,724.0,2908.0
43,69641,79,776.0,776.0,118.0,97.0,11.0,15.0,26.0,30.0,41.0,97.0
43,69641,80,36280.0,36256.0,10848.0,9070.0,4926.0,2681.0,7608.0,1038.0,424.0,9064.0
43,69641,144,8968.0,8968.0,2512.0,2242.0,1404.0,534.0,1938.0,210.0,94.0,2242.0
43,69666,74,6440.0,6440.0,1656.0,1610.0,202.0,344.0,546.0,470.0,594.0,1610.0
43,69666,75,768.0,768.0,134.0,124.0,20.0,30.0,50.0,37.0,37.0,124.0
43,69666,76,36512.0,36504.0,9238.0,9128.0,5510.0,2140.0,7650.0,956.0,522.0,9126.0
43,69666,77,4616.0,4616.0,1160.0,1154.0,260.0,382.0,642.0,276.0,236.0,1154.0
43,69666,78,130080.0,130056.0,33186.0,32520.0,2808.0,6486.0,9294.0,9069.0,14157.0,32514.0
43,69666,79,1024.0,1024.0,172.0,164.0,15.0,41.0,56.0,47.0,61.0,164.0
43,69666,80,63024.0,63000.0,16164.0,15756.0,5682.0,5025.0,10708.0,2952.0,2094.0,15750.0
43,69666,144,11936.0,11936.0,3040.0,2984.0,1222.0,848.0,2070.0,536.0,378.0,2984.0
43,69674,74,3456.0,3456.0,892.0,864.0,140.0,188.0,328.0,196.0,340.0,864.0
43,69674,75,528.0,528.0,72.0,66.0,6.0,16.0,22.0,17.0,27.0,66.0
43,69674,76,32584.0,32576.0,8366.0,8146.0,4318.0,2070.0,6388.0,1068.0,690.0,8144.0
43,69674,77,8632.0,8632.0,2188.0,2158.0,532.0,678.0,1210.0,542.0,406.0,2158.0
43,69674,78,45184.0,45120.0,11610.0,11296.0,1017.0,2281.0,3298.0,3198.0,4794.0,11280.0
43,69674,79,944.0,944.0,194.0,187.0,21.0,33.0,54.0,68.0,65.0,187.0
43,69674,80,25560.0,25536.0,6556.0,6390.0,2241.0,1951.0,4195.0,1224.0,970.0,6384.0
43,69674,144,6512.0,6512.0,1668.0,1628.0,570.0,470.0,1040.0,314.0,274.0,1628.0
43,69682,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69682,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69682,76,11578.0,11578.0,3340.0,3308.0,2526.0,592.0,3118.0,144.0,46.0,3308.0
43,69682,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69682,78,602.0,602.0,110.0,110.0,35.0,45.0,80.0,15.0,15.0,110.0
43,69682,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69682,80,5824.0,5817.0,1700.0,1664.0,780.0,554.0,1334.0,232.0,98.0,1662.0
43,69682,144,1666.0,1666.0,476.0,476.0,292.0,128.0,420.0,44.0,12.0,476.0
43,69690,74,910.0,910.0,204.0,204.0,19.0,42.0,61.0,52.0,91.0,204.0
43,69690,75,1008.0,1008.0,236.0,226.0,20.0,31.0,51.0,74.0,101.0,226.0
43,69690,76,14000.0,14000.0,4054.0,4000.0,2380.0,956.0,3336.0,426.0,238.0,4000.0
43,69690,77,3808.0,3808.0,1096.0,1088.0,254.0,358.0,612.0,262.0,214.0,1088.0
43,69690,78,19572.0,19558.0,5646.0,5592.0,396.0,1008.0,1404.0,1736.0,2448.0,5588.0
43,69690,79,518.0,518.0,76.0,74.0,10.0,13.0,23.0,29.0,22.0,74.0
43,69690,80,12586.0,12586.0,3688.0,3596.0,1530.0,1034.0,2564.0,646.0,386.0,3596.0
43,69690,144,4018.0,4018.0,1164.0,1148.0,574.0,304.0,878.0,148.0,122.0,1148.0
43,69708,74,658.0,658.0,128.0,126.0,33.0,38.0,71.0,25.0,30.0,126.0
43,69708,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,69708,76,12516.0,12516.0,3606.0,3576.0,2708.0,624.0,3332.0,182.0,62.0,3576.0
43,69708,77,469.0,469.0,68.0,67.0,30.0,28.0,58.0,6.0,3.0,67.0
43,69708,78,8967.0,8960.0,2590.0,2562.0,496.0,722.0,1220.0,678.0,664.0,2560.0
43,69708,79,168.0,168.0,28.0,28.0,5.0,12.0,17.0,10.0,1.0,28.0
43,69708,80,26530.0,26523.0,7660.0,7580.0,3574.0,2364.0,5940.0,1084.0,556.0,7578.0
43,69708,144,4718.0,4718.0,1356.0,1348.0,708.0,406.0,1114.0,154.0,80.0,1348.0
43,73387,74,1896.0,1896.0,456.0,454.0,62.0,112.0,174.0,113.0,167.0,454.0
43,73387,75,308.0,308.0,48.0,44.0,2.0,16.0,18.0,10.0,16.0,44.0
43,73387,76,41704.0,41704.0,10568.0,10426.0,5858.0,2724.0,8582.0,1228.0,616.0,10426.0
43,73387,77,15800.0,15800.0,4012.0,3950.0,1156.0,1316.0,2472.0,960.0,518.0,3950.0
43,73387,78,17856.0,17848.0,4622.0,4464.0,534.0,1054.0,1588.0,1232.0,1642.0,4462.0
43,73387,79,808.0,808.0,124.0,123.0,23.0,35.0,58.0,33.0,32.0,123.0
43,73387,80,4480.0,4480.0,1200.0,1120.0,422.0,290.0,712.0,242.0,166.0,1120.0
43,73387,144,3264.0,3256.0,832.0,816.0,240.0,198.0,439.0,216.0,160.0,814.0
44,10447,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,10447,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,10447,76,132.0,132.0,34.0,33.0,25.0,5.0,30.0,2.0,1.0,33.0
44,10447,78,1200.0,1196.0,860.0,600.0,54.0,82.0,136.0,102.0,362.0,598.0
44,10447,80,2348.0,2344.0,1352.0,1174.0,408.0,328.0,738.0,212.0,224.0,1172.0
44,10447,144,152.0,152.0,46.0,38.0,19.0,8.0,27.0,3.0,8.0,38.0
44,69732,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69732,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69732,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69732,80,880.0,880.0,360.0,352.0,72.0,114.0,186.0,116.0,50.0,352.0
44,69732,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69757,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69757,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69757,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69757,80,520.0,520.0,188.0,188.0,75.0,71.0,146.0,38.0,4.0,188.0
44,69757,144,88.0,88.0,22.0,22.0,9.0,9.0,18.0,4.0,0.0,22.0
44,69765,74,490.0,490.0,70.0,70.0,11.0,21.0,32.0,19.0,19.0,70.0
44,69765,75,176.0,176.0,26.0,22.0,7.0,7.0,14.0,2.0,6.0,22.0
44,69765,76,616.0,616.0,112.0,110.0,49.0,30.0,79.0,19.0,12.0,110.0
44,69765,77,294.0,294.0,42.0,42.0,9.0,14.0,23.0,14.0,5.0,42.0
44,69765,78,11880.0,11880.0,3008.0,2950.0,259.0,765.0,1024.0,940.0,986.0,2950.0
44,69765,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69765,80,5904.0,5896.0,1544.0,1476.0,400.0,446.0,848.0,356.0,272.0,1474.0
44,69765,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69773,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69773,80,585.0,585.0,218.0,216.0,96.0,60.0,156.0,42.0,18.0,216.0
44,69773,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69781,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69781,78,120.0,120.0,26.0,24.0,2.0,3.0,5.0,5.0,14.0,24.0
44,69781,80,340.0,340.0,106.0,98.0,37.0,26.0,63.0,21.0,14.0,98.0
44,69781,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69799,74,848.0,848.0,140.0,131.0,23.0,31.0,54.0,34.0,43.0,131.0
44,69799,75,259.0,259.0,38.0,37.0,4.0,11.0,15.0,10.0,12.0,37.0
44,69799,76,1480.0,1480.0,368.0,350.0,116.0,76.0,192.0,87.0,71.0,350.0
44,69799,77,1416.0,1416.0,320.0,318.0,73.0,94.0,167.0,101.0,50.0,318.0
44,69799,78,137080.0,136768.0,35188.0,34270.0,1552.0,5109.0,6666.0,8918.0,18685.0,34192.0
44,69799,79,138.0,138.0,24.0,23.0,4.0,6.0,10.0,5.0,8.0,23.0
44,69799,80,25280.0,25232.0,6552.0,6320.0,1848.0,1758.0,3609.0,1468.0,1242.0,6308.0
44,69799,144,280.0,280.0,44.0,40.0,6.0,5.0,11.0,9.0,20.0,40.0
44,69807,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69807,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69807,76,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69807,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69807,78,2616.0,2608.0,692.0,654.0,82.0,128.0,210.0,180.0,262.0,652.0
44,69807,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69807,80,17008.0,17000.0,4484.0,4252.0,1010.0,1266.0,2276.0,1094.0,880.0,4250.0
44,69807,144,1520.0,1512.0,343.0,332.0,79.0,91.0,172.0,92.0,68.0,330.0
44,69815,74,104.0,104.0,32.0,26.0,2.0,1.0,3.0,7.0,16.0,26.0
44,69815,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69815,76,384.0,384.0,210.0,182.0,87.0,42.0,129.0,35.0,18.0,182.0
44,69815,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69815,78,3196.0,3196.0,1704.0,1598.0,152.0,254.0,406.0,390.0,802.0,1598.0
44,69815,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69815,80,3912.0,3912.0,2160.0,1956.0,620.0,676.0,1296.0,402.0,258.0,1956.0
44,69815,144,384.0,384.0,208.0,192.0,76.0,44.0,120.0,28.0,44.0,192.0
44,69823,74,322.0,322.0,54.0,46.0,5.0,16.0,21.0,13.0,12.0,46.0
44,69823,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69823,76,605.0,605.0,228.0,223.0,98.0,71.0,169.0,27.0,27.0,223.0
44,69823,77,200.0,200.0,66.0,62.0,7.0,22.0,29.0,21.0,12.0,62.0
44,69823,78,9961.0,9961.0,3056.0,2846.0,234.0,596.0,830.0,844.0,1172.0,2846.0
44,69823,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69823,80,14552.0,14520.0,4040.0,3633.0,1095.0,1228.0,2321.0,746.0,563.0,3625.0
44,69823,144,936.0,936.0,340.0,312.0,96.0,122.0,218.0,58.0,36.0,312.0
44,69849,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69849,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69849,76,315.0,315.0,48.0,45.0,20.0,15.0,35.0,5.0,5.0,45.0
44,69849,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69849,78,5922.0,5915.0,1764.0,1692.0,196.0,428.0,624.0,476.0,590.0,1690.0
44,69849,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,69849,80,10640.0,10612.0,3136.0,3040.0,942.0,978.0,1922.0,671.0,446.0,3032.0
44,69849,144,1218.0,1218.0,322.0,318.0,102.0,82.0,184.0,71.0,63.0,318.0
44,75432,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,75432,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,75432,76,784.0,784.0,128.0,120.0,61.0,46.0,107.0,9.0,4.0,120.0
44,75432,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,75432,78,2984.0,2976.0,760.0,746.0,158.0,236.0,394.0,220.0,130.0,744.0
44,75432,80,14448.0,14448.0,3716.0,3612.0,1318.0,1250.0,2568.0,668.0,376.0,3612.0
44,75432,144,1952.0,1952.0,488.0,488.0,256.0,132.0,388.0,54.0,46.0,488.0
45,10454,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,10454,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
